family,model,parameter_count,log10_params,mode,k,k_frac,energy_retained,mknn,mknn_dense,mknn_full_ridge,lift,lift_frac_of_full
vit,official_legacy_cross_vit_base,86000000,7.9344984512435675,rank,8,0.010416666666666666,0.807995151813103,0.01788220933780897,0.015257857796765334,0.02688434543790052,0.0026243515410436374,0.22572178477690288
vit,official_legacy_cross_vit_base,86000000,7.9344984512435675,rank,16,0.020833333333333332,0.8737590687174552,0.022245956667683857,0.015257857796765334,0.02688434543790052,0.006988098870918523,0.6010498687664042
vit,official_legacy_cross_vit_base,86000000,7.9344984512435675,rank,32,0.041666666666666664,0.9252852991175573,0.024931339639914556,0.015257857796765334,0.02688434543790052,0.009673481843149222,0.8320209973753281
vit,official_legacy_cross_vit_base,86000000,7.9344984512435675,rank,64,0.08333333333333333,0.9606942618219122,0.026762282575526396,0.015257857796765334,0.02688434543790052,0.011504424778761062,0.989501312335958
vit,official_legacy_cross_vit_base,86000000,7.9344984512435675,rank,128,0.16666666666666666,0.9840474058390805,0.027189502593835825,0.015257857796765334,0.02688434543790052,0.011931644797070491,1.026246719160105
vit,official_legacy_cross_vit_base,86000000,7.9344984512435675,rank,256,0.3333333333333333,0.9963137186426082,0.02728104974061642,0.015257857796765334,0.02688434543790052,0.012023191943851087,1.0341207349081367
vit,official_legacy_cross_vit_base,86000000,7.9344984512435675,rank,768,1.0,1.0,0.02688434543790052,0.015257857796765334,0.02688434543790052,0.011626487641135184,1.0
vit,official_legacy_cross_vit_base,86000000,7.9344984512435675,energy,2,0.0026041666666666665,0.5,0.007049130302105584,0.015257857796765334,0.02688434543790052,-0.00820872749465975,-0.7060367454068242
vit,official_legacy_cross_vit_base,86000000,7.9344984512435675,energy,5,0.006510416666666667,0.75,0.014220323466585291,0.015257857796765334,0.02688434543790052,-0.0010375343301800427,-0.08923884514435695
vit,official_legacy_cross_vit_base,86000000,7.9344984512435675,energy,23,0.029947916666666668,0.9,0.023863289594140982,0.015257857796765334,0.02688434543790052,0.008605431797375648,0.7401574803149606
vit,official_legacy_cross_vit_base,86000000,7.9344984512435675,energy,51,0.06640625,0.95,0.026335062557216966,0.015257857796765334,0.02688434543790052,0.011077204760451632,0.952755905511811
vit,official_legacy_cross_vit_base,86000000,7.9344984512435675,energy,168,0.21875,0.99,0.027220018309429356,0.015257857796765334,0.02688434543790052,0.011962160512664022,1.0288713910761156
vit,official_legacy_cross_vit_base,86000000,7.9344984512435675,energy,768,1.0,1.0,0.02688434543790052,0.015257857796765334,0.02688434543790052,0.011626487641135184,1.0
vit,official_legacy_cross_vit_large,307000000,8.487138375477187,rank,8,0.0078125,0.5310865118115093,0.024351541043637473,0.024412572474824534,0.04534635337198657,-6.1031431187061336e-05,-0.0029154518950437317
vit,official_legacy_cross_vit_large,307000000,8.487138375477187,rank,16,0.015625,0.6819853850351398,0.03396399145559963,0.024412572474824534,0.04534635337198657,0.009551418980775099,0.45626822157434405
vit,official_legacy_cross_vit_large,307000000,8.487138375477187,rank,32,0.03125,0.7946223785637903,0.04061641745498932,0.024412572474824534,0.04534635337198657,0.016203844980164785,0.7740524781341108
vit,official_legacy_cross_vit_large,307000000,8.487138375477187,rank,64,0.0625,0.8754104102875048,0.04330180042722002,0.024412572474824534,0.04534635337198657,0.018889227952395483,0.902332361516035
vit,official_legacy_cross_vit_large,307000000,8.487138375477187,rank,128,0.125,0.9366636878722634,0.04418675617943241,0.024412572474824534,0.04534635337198657,0.019774183704607873,0.9446064139941691
vit,official_legacy_cross_vit_large,307000000,8.487138375477187,rank,256,0.25,0.9782692062324645,0.044522429050961244,0.024412572474824534,0.04534635337198657,0.02010985657613671,0.9606413994169096
vit,official_legacy_cross_vit_large,307000000,8.487138375477187,rank,1024,1.0,1.0,0.04534635337198657,0.024412572474824534,0.04534635337198657,0.020933780897162038,1.0
vit,official_legacy_cross_vit_large,307000000,8.487138375477187,energy,8,0.0078125,0.5,0.024351541043637473,0.024412572474824534,0.04534635337198657,-6.1031431187061336e-05,-0.0029154518950437317
vit,official_legacy_cross_vit_large,307000000,8.487138375477187,energy,24,0.0234375,0.75,0.03787000305157156,0.024412572474824534,0.04534635337198657,0.013457430576747025,0.6428571428571429
vit,official_legacy_cross_vit_large,307000000,8.487138375477187,energy,83,0.0810546875,0.9,0.04375953616112298,0.024412572474824534,0.04534635337198657,0.019346963686298443,0.924198250728863
vit,official_legacy_cross_vit_large,307000000,8.487138375477187,energy,155,0.1513671875,0.95,0.044491913335367714,0.024412572474824534,0.04534635337198657,0.02007934086054318,0.9591836734693877
vit,official_legacy_cross_vit_large,307000000,8.487138375477187,energy,355,0.3466796875,0.99,0.045041196216051266,0.024412572474824534,0.04534635337198657,0.02062862374122673,0.9854227405247813
vit,official_legacy_cross_vit_large,307000000,8.487138375477187,energy,1024,1.0,1.0,0.04534635337198657,0.024412572474824534,0.04534635337198657,0.020933780897162038,1.0
vit,official_legacy_cross_vit_huge,632000000,8.800717078282386,rank,8,0.00625,0.9746864117853892,0.029050961245041196,0.02609093683246872,0.045895636252670124,0.002960024412572475,0.14946070878274267
vit,official_legacy_cross_vit_huge,632000000,8.800717078282386,rank,16,0.0125,0.9825894486089736,0.03686298443698505,0.02609093683246872,0.045895636252670124,0.010772047604516326,0.5439137134052389
vit,official_legacy_cross_vit_huge,632000000,8.800717078282386,rank,32,0.025,0.9881529693872634,0.042233750381446444,0.02609093683246872,0.045895636252670124,0.016142813548977723,0.8151001540832049
vit,official_legacy_cross_vit_huge,632000000,8.800717078282386,rank,64,0.05,0.9924916838641671,0.045071711931644796,0.02609093683246872,0.045895636252670124,0.018980775099176075,0.9583975346687211
vit,official_legacy_cross_vit_huge,632000000,8.800717078282386,rank,128,0.1,0.9958711555607656,0.04555996338114129,0.02609093683246872,0.045895636252670124,0.019469026548672566,0.9830508474576272
vit,official_legacy_cross_vit_huge,632000000,8.800717078282386,rank,256,0.2,0.9983223701019608,0.04555996338114129,0.02609093683246872,0.045895636252670124,0.019469026548672566,0.9830508474576272
vit,official_legacy_cross_vit_huge,632000000,8.800717078282386,rank,1280,1.0,1.0,0.045895636252670124,0.02609093683246872,0.045895636252670124,0.019804699420201403,1.0
vit,official_legacy_cross_vit_huge,632000000,8.800717078282386,energy,2,0.0015625,0.5,0.00729325602685383,0.02609093683246872,0.045895636252670124,-0.01879768080561489,-0.9491525423728814
vit,official_legacy_cross_vit_huge,632000000,8.800717078282386,energy,3,0.00234375,0.75,0.01315227342081172,0.02609093683246872,0.045895636252670124,-0.012938663411657001,-0.6533127889060092
vit,official_legacy_cross_vit_huge,632000000,8.800717078282386,energy,4,0.003125,0.9,0.019804699420201403,0.02609093683246872,0.045895636252670124,-0.006286237412267318,-0.31741140215716485
vit,official_legacy_cross_vit_huge,632000000,8.800717078282386,energy,4,0.003125,0.95,0.019804699420201403,0.02609093683246872,0.045895636252670124,-0.006286237412267318,-0.31741140215716485
vit,official_legacy_cross_vit_huge,632000000,8.800717078282386,energy,43,0.03359375,0.99,0.04375953616112298,0.02609093683246872,0.045895636252670124,0.017668599328654257,0.8921417565485362
vit,official_legacy_cross_vit_huge,632000000,8.800717078282386,energy,1280,1.0,1.0,0.045895636252670124,0.02609093683246872,0.045895636252670124,0.019804699420201403,1.0
ijepa,official_legacy_cross_ijepa_huge,630000000,8.799340549453582,rank,8,0.00625,0.999998711469833,0.026182483979249317,0.019926762282575526,0.039945071711931644,0.00625572169667379,0.31250000000000017
ijepa,official_legacy_cross_ijepa_huge,630000000,8.799340549453582,rank,16,0.0125,0.9999992211592789,0.03567287152883735,0.019926762282575526,0.039945071711931644,0.015746109246261825,0.7865853658536586
ijepa,official_legacy_cross_ijepa_huge,630000000,8.799340549453582,rank,32,0.025,0.99999959628344,0.038602380225816295,0.019926762282575526,0.039945071711931644,0.01867561794324077,0.9329268292682927
ijepa,official_legacy_cross_ijepa_huge,630000000,8.799340549453582,rank,64,0.05,0.9999998259089794,0.03936527311565456,0.019926762282575526,0.039945071711931644,0.019438510833079035,0.9710365853658537
ijepa,official_legacy_cross_ijepa_huge,630000000,8.799340549453582,rank,128,0.1,0.9999999445252683,0.03976197741837046,0.019926762282575526,0.039945071711931644,0.019835215135794934,0.9908536585365854
ijepa,official_legacy_cross_ijepa_huge,630000000,8.799340549453582,rank,256,0.2,0.9999999916931137,0.03988404028074458,0.019926762282575526,0.039945071711931644,0.019957277998169057,0.9969512195121951
ijepa,official_legacy_cross_ijepa_huge,630000000,8.799340549453582,rank,1280,1.0,1.0,0.039945071711931644,0.019926762282575526,0.039945071711931644,0.020018309429356118,1.0
ijepa,official_legacy_cross_ijepa_huge,630000000,8.799340549453582,energy,1,0.00078125,0.5,0.005614891669209643,0.019926762282575526,0.039945071711931644,-0.014311870613365883,-0.7149390243902439
ijepa,official_legacy_cross_ijepa_huge,630000000,8.799340549453582,energy,1,0.00078125,0.75,0.005614891669209643,0.019926762282575526,0.039945071711931644,-0.014311870613365883,-0.7149390243902439
ijepa,official_legacy_cross_ijepa_huge,630000000,8.799340549453582,energy,1,0.00078125,0.9,0.005614891669209643,0.019926762282575526,0.039945071711931644,-0.014311870613365883,-0.7149390243902439
ijepa,official_legacy_cross_ijepa_huge,630000000,8.799340549453582,energy,1,0.00078125,0.95,0.005614891669209643,0.019926762282575526,0.039945071711931644,-0.014311870613365883,-0.7149390243902439
ijepa,official_legacy_cross_ijepa_huge,630000000,8.799340549453582,energy,1,0.00078125,0.99,0.005614891669209643,0.019926762282575526,0.039945071711931644,-0.014311870613365883,-0.7149390243902439
ijepa,official_legacy_cross_ijepa_huge,630000000,8.799340549453582,energy,1280,1.0,1.0,0.039945071711931644,0.019926762282575526,0.039945071711931644,0.020018309429356118,1.0
ijepa,official_legacy_cross_ijepa_giant,1000000000,9.0,rank,8,0.005681818181818182,0.7782007534571747,0.03783948733597803,0.03320109856576137,0.05614891669209643,0.0046383887702166615,0.20212765957446807
ijepa,official_legacy_cross_ijepa_giant,1000000000,9.0,rank,16,0.011363636363636364,0.8576127978822521,0.04809276777540433,0.03320109856576137,0.05614891669209643,0.014891669209642966,0.648936170212766
ijepa,official_legacy_cross_ijepa_giant,1000000000,9.0,rank,32,0.022727272727272728,0.9207389051677118,0.05288373512358865,0.03320109856576137,0.05614891669209643,0.01968263655782728,0.8577127659574468
ijepa,official_legacy_cross_ijepa_giant,1000000000,9.0,rank,64,0.045454545454545456,0.9643629770136156,0.055630149527006414,0.03320109856576137,0.05614891669209643,0.022429050961245048,0.9773936170212769
ijepa,official_legacy_cross_ijepa_giant,1000000000,9.0,rank,128,0.09090909090909091,0.988446405613834,0.05593530668294171,0.03320109856576137,0.05614891669209643,0.02273420811718034,0.9906914893617018
ijepa,official_legacy_cross_ijepa_giant,1000000000,9.0,rank,256,0.18181818181818182,0.9981469592884574,0.05605736954531584,0.03320109856576137,0.05614891669209643,0.02285627097955447,0.9960106382978723
ijepa,official_legacy_cross_ijepa_giant,1000000000,9.0,rank,1408,1.0,1.0,0.05614891669209643,0.03320109856576137,0.05614891669209643,0.022947818126335062,1.0
ijepa,official_legacy_cross_ijepa_giant,1000000000,9.0,energy,2,0.0014204545454545455,0.5,0.008910588953310955,0.03320109856576137,0.05614891669209643,-0.02429050961245041,-1.0585106382978724
ijepa,official_legacy_cross_ijepa_giant,1000000000,9.0,energy,7,0.004971590909090909,0.75,0.03503204150137321,0.03320109856576137,0.05614891669209643,0.00183094293561184,0.0797872340425532
ijepa,official_legacy_cross_ijepa_giant,1000000000,9.0,energy,25,0.01775568181818182,0.9,0.0526396093988404,0.03320109856576137,0.05614891669209643,0.019438510833079035,0.8470744680851063
ijepa,official_legacy_cross_ijepa_giant,1000000000,9.0,energy,49,0.03480113636363636,0.95,0.05474519377479402,0.03320109856576137,0.05614891669209643,0.02154409520903265,0.9388297872340425
ijepa,official_legacy_cross_ijepa_giant,1000000000,9.0,energy,138,0.09801136363636363,0.99,0.05617943240768995,0.03320109856576137,0.05614891669209643,0.022978333841928586,1.0013297872340423
ijepa,official_legacy_cross_ijepa_giant,1000000000,9.0,energy,1408,1.0,1.0,0.05614891669209643,0.03320109856576137,0.05614891669209643,0.022947818126335062,1.0
