sample_id,K_H_cross,log_knn_radius,local_label_variance,local_evaluation_count,mse_L,mse_UQ,mse_BS,mse_FQ,mse_FQ_minus_BS,mse_G,mse_P,delta_Q,delta_BS,delta_FQ,delta_normal,dMSE_G_to_P,mae_L,mae_UQ,r2_L,r2_UQ,A_B,A_B_A,A_B_B,gamma_fold_cosine,n_eval
2019,0.02907217740624492,-0.37955006264122254,0.5452273232876294,2048.0,0.4013667742756456,0.3830254822363718,0.37732077453319124,0.3771878756248443,0.4001764959271907,0.4335749830581297,0.5220270903478541,0.018341292039273815,0.02404599974245436,0.024178898650801306,0.022988620302346385,-0.08845210728972441,0.4678563125633547,0.45304058877579073,0.26385425467037993,0.2974939701723084,1.667922118762708,1.5043328608489293,1.3216862195336372,0.9114057445336785,2048
2024,0.014191068451163455,-0.8107060012301619,0.35097359659766486,2048.0,0.1315414332386295,0.1198971722287301,0.12137935596255459,0.12135454164942454,0.13140169617486552,0.21260796118528447,0.31399226678290293,0.01164426100989939,0.010162077276074905,0.010186891589204952,0.010047154525440985,-0.10138430559761846,0.28193807297243184,0.26535056984056626,0.625209888966603,0.6583869174461774,2.427257437573686,2.046069435709135,2.0888823350743735,0.9274894482381356,2048
2026,0.02345311017193995,-0.5861063919040896,0.49115939027863936,2048.0,0.24242954945533085,0.23093993587664574,0.2303082631287651,0.23026499316632038,0.24223657002686616,0.3344577283257215,0.45705742523658116,0.01148961357868511,0.012121286326565756,0.012164556289010475,0.011971576860545785,-0.12259969691085965,0.37594135844489146,0.36347444309896815,0.5064136932864131,0.5298065344009175,1.8892280887605977,1.7476315599026595,1.5591246952157676,0.8916047319492834,2048
2027,0.02125145960645297,-0.7760823544908351,0.3233812173084505,2048.0,0.1600041437680496,0.1301213582658376,0.13673240752819998,0.13671950996532445,0.1599749141728713,0.20866222214107477,0.29703043569034127,0.029882785502212017,0.023271736239849627,0.023284633802725163,0.023255404207546848,-0.0883682135492665,0.3030018992019216,0.2748761667887874,0.5052150984531889,0.5976223995046563,3.074294140980452,2.47642018156315,2.4789384244608486,0.9442329473130415,2048
2035,0.0317291844691151,-0.4023341249867573,0.3482303106063152,2048.0,0.22907907683816195,0.21118167011741487,0.21335152149877265,0.213236844922266,0.22618691862369966,0.2583531777651671,0.3250808007724973,0.017897406720747078,0.0157275553393893,0.015842231915895955,0.012950073701433668,-0.0667276230073302,0.36126639953233214,0.3462515635444235,0.3421621557316339,0.39355747134785724,2.1356892386092166,1.9959696967052345,1.638783140301503,0.9036429229464396,2048
2045,0.016472108394527733,-0.658650768706232,0.5244841867490215,2048.0,0.20671313392018975,0.17067007730920214,0.17489667246758983,0.17488360676172737,0.2064814706281636,0.3275993690158381,0.4693584012722158,0.03604305661098761,0.03181646145259992,0.03182952715846238,0.03159786386643623,-0.1417590322563777,0.3390474195198289,0.30524447056639603,0.6058734674128373,0.674594427017736,2.894613171091884,2.45561269460343,2.28003965458649,0.9406561627608656,2048
2048,0.01876446473523313,-0.5578177325642446,0.2700200607860193,2048.0,0.16074114031253067,0.13866926066556304,0.14019361101957314,0.14016880943596427,0.160470114460113,0.19123919959413316,0.2524511281546759,0.022071879646967635,0.020547529292957528,0.020572330876566403,0.02030130502414873,-0.06121192856054275,0.3094272649664685,0.2846565070549381,0.40470667310932895,0.4864483021672483,2.7104645684988653,2.0433601693545924,2.5020668301634976,0.9293774283306582,2048
2049,0.016010987435692105,-0.7459829270941962,0.4800668937499962,2048.0,0.1843721987471822,0.16085072634595382,0.16230889034141668,0.16227394396898542,0.18396961260080333,0.2945544804936171,0.42306726318929466,0.02352147240122837,0.022063308405765508,0.02209825477819677,0.021695668631817905,-0.12851278269567756,0.3148638375968946,0.2847522274178959,0.6159447753062567,0.6649410145959371,2.4986749773262305,2.1368610890611452,2.0105926588011833,0.9393186360204215,2048
2052,0.04549299774257105,-0.32300903434694694,0.40033230416439874,2048.0,0.23399654151082422,0.21001031357083452,0.20863805784029366,0.20864821467927613,0.23297383387192228,0.2724114395614299,0.36357447278214283,0.023986227939989696,0.025358483670530563,0.025348326831548085,0.024325619192646142,-0.09116303322071295,0.36575200845869393,0.34600394614445656,0.415494230476259,0.4754100246564349,2.0871858995702524,1.7059109530771555,1.7189820280407948,0.9188130456216473,2048
2055,0.038600292663660885,-0.06009709224030675,0.579517479166296,2048.0,0.41945027263472334,0.40146297759484834,0.40397736454133165,0.4039241036855252,0.4171858046743936,0.47182983993242944,0.5500296963844379,0.017987295039875006,0.01547290809339169,0.015526168949198116,0.013261700988868363,-0.07819985645200844,0.47329527556419443,0.4608291357709264,0.27620772847412334,0.3072461279815063,1.6162176295983017,1.4314564809234842,1.2777475874628084,0.903589971700923,2048
2060,0.018922634762617258,-0.6748288937317977,0.3074727579868153,2048.0,0.15612859049240035,0.1257678091133156,0.1272599269071522,0.127258681715595,0.15584160160772648,0.20350525952636378,0.2817884796083087,0.030360781379084767,0.028868663585248144,0.028869908776805342,0.028582919892131464,-0.07828322008194494,0.29969213021624347,0.26626644347851963,0.4922197611435375,0.5909627573617151,3.368314743410493,2.757013420772844,2.897082730965608,0.9522700315853292,2048
2063,0.016481830362349424,-0.7157773224092928,0.592859170746831,2048.0,0.1795977016483347,0.16504958525624583,0.16680456095212798,0.16679473690566596,0.17944759791618786,0.3708337356198883,0.5047287059198027,0.014548116392088861,0.012793140696206712,0.012802964742668732,0.012652861010521904,-0.13389497029991437,0.3219231531046316,0.3050286350049097,0.6970651539014003,0.7216040614698915,2.3596536130902717,1.9280721637764415,2.1216894922113054,0.9260670271029761,2048
2067,0.02617832232079384,-0.43804969743824085,0.3033071564265654,2048.0,0.1827092772213602,0.15751090031449855,0.15919088739339754,0.1591875121266842,0.1819136695349847,0.20142666523515063,0.27964385585835977,0.025198376906861664,0.02351838982796267,0.023521765094676017,0.0227261574083005,-0.07821719062320914,0.32882160199545263,0.3026842395392222,0.39760973867559735,0.48068848038330425,2.4536527831427817,2.2038497700821673,2.008022551980917,0.9312208506215414,2048
2070,0.03243582632884208,-0.47470215002728977,0.7319324515121344,2048.0,0.4666509432834409,0.45169921907275673,0.4442562104596981,0.4441553268028242,0.4655221975144769,0.5768780907643776,0.6611949747000805,0.014951724210684192,0.022394732823742824,0.02249561648061671,0.021366870711652663,-0.08431688393570291,0.4850703517264737,0.4720107367668749,0.3624398777245573,0.3828676155298626,1.7462048923459574,1.7085901660831628,1.2875574324342383,0.8850661248696199,2048
2074,0.023369387717724885,-0.5969139667025427,0.5715733948407994,2048.0,0.27432729249837906,0.23340421802522754,0.2347893735411671,0.23479698767725155,0.27384441623922867,0.36929054605140177,0.5135833390441422,0.04092307447315152,0.039537918957211954,0.039530304821127515,0.03904742856197713,-0.14429279299274045,0.3994589986173014,0.35990138382047754,0.5200488774065708,0.5916461120618854,3.1032697095419493,2.2721479657669064,2.8487698117865694,0.9410471282126267,2048
2084,0.018555128315517363,-0.7576673277411559,0.34739751444900413,2048.0,0.13885159993128335,0.12412058884205719,0.1284491101543504,0.12851191683046267,0.1387347463069497,0.2191230986487116,0.3159175442840484,0.014731011089226156,0.01040248977693295,0.010339683100820674,0.010222829476487033,-0.09679444563533679,0.2893267031291866,0.27269041954650863,0.6003091727598819,0.6427130774412109,2.4424413969719763,2.3372570693734924,2.0222364604308103,0.9274774372112444,2048
2090,0.02466245066447329,-0.5039397768778108,0.6536180523835928,2048.0,0.2782825822826762,0.24805993539414692,0.24614330357227743,0.24619399495921324,0.27747338503565344,0.4254596527298413,0.5803963587195162,0.030222646888529298,0.03213927871039879,0.03208858732346298,0.031279390076440206,-0.1549367059896749,0.37276458146747504,0.33854488547809525,0.5742428146409904,0.6204818173403717,2.721613116252941,2.353000260933279,2.3355684228637688,0.9242015159693465,2048
2099,0.015402146654680848,-0.7248988321928987,0.5890521205069463,2048.0,0.21531164648127715,0.18619253409698258,0.19202291170947805,0.19196766972644697,0.2150192479626507,0.3635572333769592,0.516967951609909,0.02911911238429457,0.023288734771799102,0.023343976754830187,0.02305157823620374,-0.15341071823294983,0.3391247156816425,0.31158666091109216,0.6344777669317666,0.6839116139048227,2.6349911569523736,2.292235784502223,2.35763229956395,0.9328893621168919,2048
2104,0.025737106780601128,-0.6450400804361975,0.45882003672555016,2048.0,0.23252613907321754,0.20558777759413588,0.2065911933110247,0.20655991306160731,0.2323202727236386,0.30944754591862944,0.4241720060681129,0.026938361479081657,0.025934945762192824,0.02596622601161022,0.025760359662031274,-0.11472446014948345,0.37233004970296735,0.34424364991526213,0.4932084031624224,0.551920663575747,2.386832004330834,2.2664383029098607,1.8310190955122183,0.9217427635526779,2048
2105,0.03453495305061127,-0.5335838491212438,0.4740416332967461,2048.0,0.24045032685791778,0.22130813078871073,0.21682861334413595,0.21678819658304496,0.2387840460359289,0.3108996841545091,0.4329061970497149,0.019142196069207057,0.02362171351378184,0.023662130274872822,0.021995849452883937,-0.12200651289520581,0.36809677034240296,0.3514313107461119,0.49276538183852325,0.5331462149229123,2.8849382998471396,2.468452399465116,2.3146458176558977,0.9085108216254331,2048
2106,0.02528992400988006,-0.2536717839742317,0.38390910561407043,2048.0,0.18534003704925317,0.16590657180438007,0.16558603427220298,0.16565429146288213,0.1838637047181587,0.2391850195420111,0.34199838998368304,0.019433465244873105,0.019754002777050195,0.01968574558637104,0.018209413255276558,-0.10281337044167194,0.33699833273619584,0.3187836607395489,0.5172293797178944,0.5678493440810446,2.2268091572629563,1.9250633754776925,1.791425003108892,0.925877657018822,2048
2109,0.020860603308361137,-0.6387687334479201,0.26689713532950965,2048.0,0.15249315514886216,0.13150180807879994,0.13291833403487913,0.13287281708142365,0.1522167137739238,0.1879147855399217,0.24887730816602988,0.020991347070062227,0.019574821113983037,0.019620338067438514,0.01934389669250014,-0.060962522626108184,0.30299156006966554,0.2779043033658435,0.4286444664885781,0.5072940445147582,2.260458398605127,1.792789654838798,2.046377658385714,0.9287036688128055,2048
2126,0.02897352761261538,-0.6949972308826594,0.28870327191753775,2048.0,0.13937762445836097,0.11416977419863011,0.11870875793288367,0.11864997912118622,0.1386743490125194,0.19683579071799562,0.26605641434603156,0.025207850259730852,0.020668866525477295,0.02072764533717475,0.020024369891333188,-0.06922062362803594,0.2892008247512671,0.2585577629322675,0.5172288019715573,0.6045428462229538,3.0301541987305445,2.5248455437287918,2.6965504716882185,0.944607857595217,2048
2127,0.014792662982689456,-0.8095367666560704,0.25150511204439674,2048.0,0.11964544744562267,0.1047730797215958,0.10795185040334804,0.10794294814209192,0.1195186247460666,0.17231345293855904,0.2328510688878973,0.014872367724026864,0.011693597042274628,0.011702499303530747,0.011575676603974683,-0.060537615949338264,0.2714072421224562,0.2488730673767588,0.5242822443127821,0.5834157052716256,2.8934047300366714,2.3840440028518093,2.664748391670228,0.9339934223505495,2048
2129,0.018387668585363996,-0.7079202984388565,0.5737683784036344,2048.0,0.2625363333041685,0.24761886187059426,0.24750825952895758,0.24750170580913589,0.26251470951453176,0.3866758957329117,0.5279756464194112,0.01491747143357422,0.015028073775210898,0.015034627495032593,0.015013003705395878,-0.14129975068649947,0.3786193572441583,0.3643559502364874,0.5424349908675526,0.5684341082728692,2.1712542629604,1.8681774969204998,1.930316844483222,0.8975066386015395,2048
2132,0.03866683146177341,-0.39208979170314456,0.517926890940937,2048.0,0.27469719176894414,0.23655769982484096,0.24021428415265156,0.24027098022379328,0.2720760102026186,0.33994197895323586,0.46640116594165804,0.03813949194410318,0.03448290761629258,0.03442621154515085,0.03180502997882534,-0.12645918698842218,0.4028473515541854,0.37091627302357544,0.46962168488704736,0.5432604408798358,2.747841455969888,2.11342951882985,2.30801763125743,0.933960326530795,2048
2134,0.03887013891806573,-0.17121017382822193,0.7443042654967452,2048.0,0.5584793168239667,0.5361013398760555,0.537772147311552,0.5370155918540935,0.5536888804280029,0.6192394907970704,0.7034306908569323,0.022377976947911216,0.02070716951241469,0.021463724969873144,0.016673288573909373,-0.08419120005986191,0.5246386118909179,0.5047442294952087,0.24966261418475122,0.27972824457983736,1.3516071843975872,1.1281071822748079,1.1350467977307348,0.8925617594742421,2048
2138,0.03094995442221753,0.10507223796860096,0.25007579314883865,2048.0,0.16187232566624118,0.14872372369479542,0.14898646197096585,0.14901704597852466,0.15949027399597082,0.18550179378326348,0.2250333935902903,0.013148601971445767,0.012885863695275335,0.01285527968771652,0.010473228017446157,-0.03953159980702681,0.2955528739895025,0.27830841482522994,0.3527069388523384,0.4052854063876591,1.2086983222555454,1.6276287857360716,1.013477572889604,0.9104441092129634,2048
2141,0.01397810427973376,-0.8768962857006871,0.3599168383602078,2048.0,0.15349021571309787,0.13697141607426222,0.1372682167767634,0.1372657345337271,0.1534605291341508,0.22770818922173808,0.32894588820493814,0.01651879963883565,0.01622199893633447,0.01622448117937078,0.016194794600423723,-0.10123769898320006,0.30533910221901195,0.2829973540578846,0.5735397754314469,0.6194359322050388,3.500895915235704,3.0134924693113048,2.7901959924025124,0.923153586881787,2048
2147,0.025709760370697148,-0.6601446802181751,0.3423756005834194,2048.0,0.19202589973040018,0.16517702207427665,0.17121971291235039,0.17118644960248483,0.1918854175163832,0.2369709531139832,0.3211036496912361,0.026848877656123538,0.0208061868180498,0.020839450127915354,0.02069896791389836,-0.08413269657725292,0.33686508979824914,0.31158386688102485,0.43913672760797895,0.5175560939716222,2.2601277865684275,2.0702648910362353,1.9235676806527868,0.9302176431124796,2048
2149,0.02931064109331206,-0.5764871439375998,0.4843443733251814,2048.0,0.21813385361956422,0.17802391862544809,0.1821155153327716,0.1820460573991973,0.217012039996693,0.2955076070742719,0.43059261365700163,0.040109934994116136,0.03601833828679263,0.036087796220366924,0.0349659825974957,-0.1350850065827297,0.3608275496136556,0.32406409534200775,0.5496306643927656,0.6324435083177367,2.3199831068482806,1.8489184112968553,2.0055114810066765,0.9432241246170356,2048
2150,0.024980410852172657,-0.5089665554995204,0.7701970777161303,2048.0,0.32950692449382124,0.3122658925518278,0.3078190813689472,0.3078336721175217,0.3287849675127142,0.5060011300428875,0.6744985911059633,0.017241031941993445,0.02168784312487404,0.021673252376299523,0.02095129539519247,-0.16849746106307584,0.3966753672618424,0.3743766054579396,0.5721784280577772,0.5945636492444355,1.8241727891415227,1.7217261495752854,1.468049165823739,0.8985369427090977,2048
2151,0.01723131659330091,-0.8033881200117063,0.36778352357661237,2048.0,0.1696280023205726,0.152676300935833,0.15584072746803906,0.15586265034218488,0.16957309861282704,0.24730704508241041,0.34182946518070545,0.016951701384739587,0.013787274852533532,0.013765351978387713,0.013710448270642162,-0.09452242009829503,0.3093896855832898,0.29018864859864646,0.5387830301070089,0.5848745494330736,3.112590079256941,2.397392646957376,2.752820058962887,0.9191527300966884,2048
2154,0.03739810726706276,-0.45594439014007315,0.44307457141606327,2048.0,0.25302461382419933,0.22218605137906727,0.22345829549566765,0.22350054248540072,0.2510760391040344,0.2974589846797602,0.4010996067797294,0.030838562445132056,0.029566318328531682,0.029524071338798613,0.027575496618633705,-0.10364062209996922,0.3855867024213337,0.35623069350209813,0.4289344725527028,0.4985357641514786,2.3193556176209373,1.8502862380977654,1.9356037310595182,0.9232638112056943,2048
2156,0.029993776837639034,-0.6569172794368605,0.3918967566828693,2048.0,0.19034751915358206,0.16354831309105278,0.16236715132701987,0.16236629366716654,0.18997043432648755,0.25652810411024296,0.3623562752741891,0.02679920606252928,0.027980367826562186,0.027981225486415517,0.027604140659321014,-0.10582817116394616,0.33050465983522564,0.3041993757109991,0.5142916701716542,0.5826750022751545,3.205845751914319,2.5736757687513263,2.7673999379324035,0.9295685644668081,2048
2163,0.01764387628648262,-0.7445671083273593,0.28389924391082577,2048.0,0.1406181315667151,0.11826346587539494,0.12177439858378172,0.121753127268919,0.14049364761865502,0.18911220279817575,0.26505969056245426,0.022354665691320164,0.018843732982933376,0.018865004297796098,0.018740520349736015,-0.07594748776427851,0.2969899707497205,0.27036384636377375,0.5046900103373153,0.5834315574558483,3.3233550748202654,2.9212264472638174,2.671621291775316,0.9410213824793267,2048
2167,0.041656636575967174,-0.4689334166051729,0.2636946372857678,2048.0,0.1695163793014435,0.14752756676995332,0.15181568081332047,0.15186081641543198,0.16819613534084227,0.18826803951220716,0.2408298459211903,0.02198881253149018,0.01770069848812303,0.017655562886011528,0.01633531892541029,-0.05256180640898314,0.30258589520469925,0.28231013840446706,0.35714893163436856,0.44053634048660373,1.729556661084907,1.5677415518501399,1.406369749161765,0.9276910630382245,2048
2178,0.016879632629642084,-0.8010521680496012,0.2710501785349956,2048.0,0.13507216256018445,0.11099587200950066,0.11364037776408764,0.11363029927467028,0.1350423771278223,0.18760160439119344,0.2524319190906137,0.02407629055068379,0.02143178479609681,0.021441863285514173,0.021412077853152023,-0.06483031469942024,0.2841111331228278,0.25557192599679995,0.5016710068584399,0.5904969603435628,3.3191079022448116,2.6001110327200005,2.9129448008728867,0.9438956236136217,2048
2200,0.026202937068052205,-0.7027938420578665,0.4249000323196511,2048.0,0.20419129721431242,0.18247714848167568,0.1827626176194196,0.18273511222628575,0.20397584760390097,0.2868683193941002,0.3954853636848759,0.021714148732636745,0.021428679594892835,0.021456184988026678,0.021240735377615227,-0.10861704429077573,0.33901756427866964,0.3195280374863919,0.5194368517705834,0.5705409870517528,2.602952725922877,1.9611693568074555,2.363705211130479,0.9219450529683566,2048
2205,0.02048551109999493,-0.6556591754161067,0.610101804304504,2048.0,0.1907007190857024,0.17740929353910556,0.1783968961350082,0.17840841276790015,0.19053834045211226,0.3752233796540634,0.5304565401081704,0.013291425546596847,0.01230382295069421,0.01229230631780226,0.012129927684212116,-0.15523316045410707,0.32394122460105934,0.308780265857494,0.6874280362060312,0.7092136225668988,2.187241385827751,1.9912520532165117,1.8163743030290402,0.9097464156305954,2048
2206,0.016618384398224776,-0.8572866773093074,0.3287176496887217,2048.0,0.131434049253578,0.1135350920734384,0.11696625886460166,0.11696060637807673,0.13135235885689361,0.20325228160810438,0.29651882949238273,0.01789895718013959,0.014467790388976332,0.014473442875501258,0.014391752478816883,-0.09326654788427835,0.28029014361549165,0.25772864843860616,0.6001612649091428,0.6546121202163919,3.419250599456494,2.8424268398990087,2.9910767901387834,0.9357830623798167,2048
2209,0.040379273189353214,-0.18498085799757555,0.6207112782758717,2048.0,0.34028611270930276,0.28142877900283386,0.28010932577980946,0.2801004980376445,0.3364828287599716,0.40667031452388924,0.537347778661418,0.058857333706468895,0.0601767869294933,0.06018561467165828,0.05638233072232712,-0.1306774641375288,0.4422195052594148,0.3971784688367122,0.4517803613066227,0.5466027622624341,2.3132578662584735,1.7417924110148064,1.9973375814835685,0.9397009324571406,2048
2215,0.013048371108703261,-0.7528305889268557,0.2814956506298412,2048.0,0.14508906749011968,0.12825128652591647,0.13203709396710722,0.1320282919889063,0.14496495864149417,0.19169736000309312,0.2641856783904153,0.016837780964203214,0.013051973523012461,0.013060775501213373,0.012936666652587858,-0.07248831838732217,0.29532752917101346,0.2739381175075822,0.48457794226843065,0.5443933636666973,2.9835688322627307,2.4612766414685727,2.565936204073513,0.9296661986266704,2048
2220,0.042706279033471475,-0.24141366341695886,0.6130768320760365,2048.0,0.2855133545147023,0.24985890109098619,0.24897711856260554,0.24884202273565542,0.28400336933232195,0.40035167581754605,0.5336875030894126,0.03565445342371609,0.036536235952096735,0.036671331779046856,0.03516134659666653,-0.13333582727186655,0.40367543378264203,0.368866656123514,0.5342943337984567,0.5924509163967273,2.0196550414251493,1.619873609796567,1.7518021365313883,0.9302383976795763,2048
2242,0.0175183821753871,-0.6033573817479714,0.3566528573274942,2048.0,0.14513446831422083,0.12720486965304056,0.13035466899351633,0.13032807899078983,0.14449099081989972,0.21884310985516287,0.31517517769679926,0.017929598661180268,0.0147797993207045,0.014806389323431007,0.014162911829109892,-0.09633206784163639,0.28317648858808825,0.26257340668849327,0.5930651743497682,0.6433370235521889,2.4142728666943034,1.78369559875961,2.309746053246911,0.9311860670284746,2048
2246,0.021563610613704518,-0.6802537740711008,0.307061901244649,2048.0,0.17352219588107154,0.14542319758364505,0.14540354754197182,0.14539769146152715,0.17340512845386408,0.21618306075345428,0.2868466621982496,0.028098998297426486,0.028118648339099717,0.028124504419544394,0.02800743699233693,-0.07066360144479533,0.3218161860629092,0.2909316078163551,0.4348950645530616,0.5264042950487031,2.8742650565662053,2.428173254393768,2.485154986367336,0.940434683412589,2048
2249,0.03549223942843012,-0.21582589158329332,0.40894454095980526,2048.0,0.243247635965216,0.203123441083049,0.21444244669494067,0.21425513837821478,0.2387210314571473,0.2944190118964043,0.36845135519948263,0.04012419488216701,0.02880518927027534,0.02899249758700123,0.024465893078932516,-0.07403234330307834,0.31525322305433373,0.28352724382956723,0.4051818483887658,0.5032983186269901,1.2268846659337154,1.167636329541251,1.0676719813022904,0.9495703163337542,2048
2250,0.01945123706846471,-0.7833504138590238,0.22904836696907557,2048.0,0.11216538799579136,0.09917787152158952,0.101857030711658,0.10184289441090971,0.1119433173708878,0.16556901895080367,0.21263974259189222,0.012987516474201835,0.01030835728413336,0.010322493584881645,0.010100422959978081,-0.04707072364108855,0.2601293602167042,0.24258190832790144,0.5102982418951928,0.5670003116198606,2.702609274301372,2.528465100707175,2.138308216933618,0.9265144424322117,2048
2253,0.033068034451826864,-0.49064860836722546,0.49771542338147784,2048.0,0.2144588850867879,0.1793953645067516,0.18590793478050238,0.18578171667479298,0.21368976076606117,0.29986717342245983,0.44281116821630834,0.03506352058003631,0.028550950306285516,0.028677168411994913,0.02790804409126818,-0.1429439947938485,0.349086640754757,0.3117364413021825,0.5691134431202582,0.6395623762511924,2.508005937086108,1.9173272411113143,2.2981492395823784,0.9525861170254996,2048
2254,0.03873498688412119,-0.3094380385006255,0.8251459127796794,2048.0,0.4338046760755483,0.37862773981734277,0.3761132825353217,0.3761753467184316,0.4329266165650499,0.5658871866356749,0.7301200394083549,0.05517693625820552,0.057691393540226565,0.057629329357116676,0.05675126984661827,-0.16423285277267996,0.4551925199200757,0.4109519840150161,0.47426913306255736,0.5411384411493299,3.2335769655756104,2.4793911648696043,2.761851652652878,0.9220942673876726,2048
2276,0.018014091688839308,-0.8239134064066863,0.4188081934227956,2048.0,0.19488001685805217,0.18121401267942097,0.17795951827887052,0.1779570139681894,0.19473113586069085,0.28214079083817634,0.39139629164067247,0.013666004178631203,0.016920498579181653,0.016923002889862787,0.016774121892501465,-0.10925550080249613,0.3330015204755294,0.31870996474533775,0.5346795504038367,0.5673102495956146,3.009885988960365,2.7296227455520534,2.5237686271731863,0.911853876457517,2048
2280,0.021612506446386216,-0.7060908278557427,0.3521957402590454,2048.0,0.16414662946122427,0.14869720348227597,0.14784736117290737,0.14784138352485976,0.1640216507737654,0.23069601619148372,0.32860741931747695,0.0154494259789483,0.016299268288316904,0.01630524593636451,0.016180267248905644,-0.09791140312599322,0.3134485270841272,0.297901247916017,0.5339335185016948,0.5777995401849355,2.793771530601849,2.3571633000517314,2.374287290027644,0.9190314621865177,2048
2281,0.030997227617038194,-0.43197336979085893,1.2595181562144917,2048.0,0.6844055181664246,0.6372450159909442,0.6315732878164495,0.6313006397733939,0.6787469487985172,0.9651714412361447,1.0876150997767549,0.0471605021754804,0.052832230349975084,0.053104878393030686,0.04744630902512326,-0.12244365854061012,0.5993906089318362,0.5602588721129435,0.45661321768999363,0.49405650657216604,1.7280430553546744,1.338448682105818,1.5181894401718885,0.9270950469160243,2048
2288,0.028707431174105624,-0.5166652800877134,0.3158655610493786,2048.0,0.16785516403802855,0.13040254528951528,0.13532613087669024,0.1352450922476135,0.16634396935463464,0.22097738457866,0.28663528477441647,0.03745261874851327,0.03252903316133832,0.03261007179041506,0.03109887710702114,-0.06565790019575646,0.2841642635085677,0.2490032287042067,0.46858668770227807,0.5871580780877541,2.530478857281909,2.309798918562761,2.0138323543686663,0.9573257465654169,2048
2289,0.017891808150927065,-0.7484921380266826,0.2661091001015966,2048.0,0.12414235851981717,0.10442448431934165,0.10695079283054792,0.10694437109837043,0.12406452714485308,0.180929585431584,0.24220264407888153,0.01971787420047552,0.017191565689269245,0.017197987421446737,0.01712015604648265,-0.06127305864729754,0.2726481570030853,0.2442917154426376,0.5334907431860789,0.6075876988818725,3.112037990496022,2.5683452308861705,2.7159550074378522,0.9430877840010397,2048
2296,0.036307984485775005,-0.41732296723826606,0.5122804987962581,2048.0,0.3923807863513936,0.37006676150231155,0.3753416150544917,0.3752503011877767,0.3902474580660614,0.44585298861294076,0.4903899966682407,0.02231402484908207,0.01703917129690191,0.017130485163616926,0.014997156878284734,-0.04453700805529992,0.4544760295367875,0.43447834499203286,0.23405090126717953,0.2776091177160097,1.357967380509372,1.3073548755928814,1.174527484907091,0.911393556964528,2048
2299,0.023917024209900186,-0.601821185453913,0.4325245891941638,2048.0,0.2245727367726129,0.21002340837226796,0.20381653817313194,0.20380950743795972,0.22413455185345313,0.29059330484361556,0.4032027771163372,0.014549328400344952,0.02075619859948097,0.020763229334653188,0.020325044415493404,-0.11260947227272161,0.36150106644905733,0.34516349486872333,0.480786197170861,0.5144243503853448,2.823025357084938,2.5508396983928066,2.221946520648319,0.9069997268457508,2048
2317,0.031650303858025544,-0.26772294573398825,0.7922186916797589,2048.0,0.5613224116359503,0.5375772350132699,0.5303580047911138,0.5295920871936924,0.5526869541208796,0.6632770067090923,0.7309086668105944,0.023745176622680386,0.03096440684483648,0.03173032444225787,0.023094866927187208,-0.06763166010150212,0.5289767695410648,0.5109746660152371,0.29145522880081765,0.32142823609294935,1.5713087552775116,1.4035213366948942,1.21212015304988,0.8988838669095207,2048
2320,0.024786090141512403,-0.6608318771303567,0.4359143443806891,2048.0,0.20086684960727305,0.17158090737123136,0.17313085242767204,0.17315428067306124,0.20075400996324974,0.2849094938177892,0.39512986399804895,0.029285942236041695,0.027735997179601013,0.027712568934211812,0.0275997292901885,-0.11022037018025976,0.33932286492472086,0.30526546657198095,0.5392056898410902,0.6063884807117341,2.8722200111254024,2.1450905702450376,2.6674400534922356,0.9376254970825934,2048
2323,0.051709010186629725,-0.37033202481100647,0.5163898562332425,2048.0,0.3922561549457259,0.37052246467336336,0.3694042343873875,0.36952023351711527,0.38931775278115044,0.43917427021345024,0.49594843791109,0.02173369027236255,0.0228519205583384,0.02273592142861064,0.019797519264035168,-0.056774167697639766,0.4530509459949814,0.4296057353514485,0.2403875672403759,0.28247532324491265,1.3544943970618868,1.074401444016063,1.2381882715045032,0.9220720476942537,2048
2324,0.020498776481449883,-0.7635445314070859,0.5606186253812622,2048.0,0.19482599717834126,0.18270707785291374,0.17975312945387525,0.17973579728385347,0.19458364174453402,0.3472475017461054,0.4976456816191395,0.012118919325427524,0.015072867724466005,0.015090199894487788,0.014847844460680548,-0.1503981798730341,0.32718405029712727,0.3117174171002641,0.6524803344772123,0.6740973817474234,2.5344713018889657,2.093172153479907,2.2170858759906342,0.9152623601283489,2048
2328,0.03659063035360516,-0.34763973214561555,0.6915067711469723,2048.0,0.32599088644672936,0.28081150995843396,0.2817881339214303,0.28165107687803936,0.3249465837845773,0.44148974534186314,0.5937609290076408,0.0451793764882954,0.04420275252529904,0.04433980956868999,0.04329550690653794,-0.15227118366577763,0.43740610687398274,0.40532544017477357,0.5285788945984977,0.5939135787598087,2.178558843647534,1.8723843228620989,1.6073223872334612,0.9354282954554595,2048
2333,0.011241347905826458,-0.8342280148996306,0.2567642107060868,2048.0,0.12177423895058553,0.10906562639791159,0.11323149339909283,0.11322142751670165,0.12174920897460106,0.17756101103737798,0.24039051021115102,0.012708612552673942,0.008542745551492703,0.00855281143388388,0.008527781457899411,-0.06282949917377303,0.27214892244634975,0.2567039043925222,0.5257351536037154,0.5752304182191614,2.6755096759458366,2.124171802697576,2.3715137139063485,0.9229390065096956,2048
