cell,fixture,sampling,noise,anchor_i,sample_id,K_H_T2,K_dir_T2,K_H_T3,K_dir_T3,K_H_pw,K_dir_pw,q_n_eff,q_design_cond,radius_lat,s_x,rms_eps
F4_S3_N4,F4,S3,N4,25,100014,0.00952435716130461,0.012658110224269886,0.0026307357164965213,0.0031415102997544935,0.007926588487410832,0.008782260835268618,1024,1007.714155816411,1.6806093466260865,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,26,100108,0.0005319211481872906,0.0009839805381843363,0.0008314115312383706,0.0011114356306821482,0.002348219546916847,0.0029177277972057786,1024,180.40381201643214,1.2255024303097934,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,27,100084,0.0006397662803589859,0.003960024685146815,0.0006636998036348111,0.001623214201216883,0.001371788780849491,0.005604283243451915,1024,923.5553959889814,1.642254761123354,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,28,100236,0.0001372559767896198,0.0010490091528104581,0.0004166037660573122,0.0011148363443607477,0.001470453086940485,0.0030650855342816297,1024,303.43810076749645,1.343748228072423,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,29,100189,0.00030527690647395845,0.0006427206886937099,0.0003817505837142317,0.0006133820068658994,0.001541271937330838,0.001995725428159332,1024,178.52040686734804,1.207051100914744,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,30,100184,0.0022096885739037236,0.005251740415974693,2.9285451927462055e-05,0.0010073396433938839,0.0013731108619117758,0.0033553134328800755,1024,989.9013340953769,1.6659071718146965,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,31,100204,0.00017278307835201794,0.0015362792759777211,8.005458776316413e-06,0.0008226782343793205,0.0010882616386324326,0.002888365957593764,1024,462.1673831818188,1.4423761036207754,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,32,100252,0.0004131722609226665,0.0008850948278293561,0.0008290427942764422,0.001152799505069862,0.0021992763517859754,0.002916896191985246,1024,192.82932903629398,1.247921647339806,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,33,100081,6.162005557913478e-07,0.001647810225119435,0.0009912494264424654,0.001509284158769404,0.0014185287437994516,0.003599486839710647,1024,525.0924004243694,1.4738304329583922,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,34,100176,1.309905951066308e-05,0.001050746682103442,3.638191277898774e-06,0.0011097540549876192,0.0006013752269033669,0.0022175444025067806,1024,351.34143562811965,1.3603510566647974,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,35,100168,0.0076516460184302415,0.01135135422658142,0.002031547580900571,0.0030802594955485385,0.0060855026838159436,0.007591823770956354,1024,1092.3937918663037,1.7123099177370786,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,36,100038,0.0005309999957368864,0.0019496289806183657,0.0004936910466548002,0.0012275825490170146,0.0015930491025660093,0.002605556532761119,1024,520.3171864547068,1.463664058811443,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,37,100135,0.0018172388199664523,0.003063291561537048,0.004394163277519205,0.006634759365525046,0.009844038595175447,0.013126722201394495,1024,266.69742038119614,1.3025492372254819,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,38,100106,0.0016398370807597829,0.002159197782745074,0.003166526428630081,0.0038088422002974073,0.007760047237651397,0.009647277756074539,1024,166.1712277777944,1.2074085488412707,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,39,100065,6.226097067310428e-06,0.0017492417054850965,0.0001769355832725068,0.0015482746204400824,0.0017839450211027115,0.004703564615813687,1024,600.908851848231,1.4890991338963553,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,40,100092,0.0005945340320436462,0.000986727787838648,0.0009192527551629566,0.001301449656542842,0.0023976050385633133,0.003054956946328834,1024,135.08351677976273,1.1792426113093106,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,41,100238,0.011963095630502234,0.02013248634877723,0.001527938609025673,0.004169581496733704,0.003057355420636343,0.009286572728754175,1024,1592.970044331368,1.8721552258027447,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,42,100112,0.0006420202775764198,0.0008576025175581023,0.0009499885180163219,0.0012267828851570293,0.001829049102977009,0.002475787669973128,1024,90.03193273975421,1.0674295231793922,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,43,100071,0.0002666894647005439,0.001187566442636462,0.0005189286161088778,0.000854735071602134,0.0015161080738664628,0.002422647853981408,1024,350.4595259844735,1.358570415687545,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,44,100045,0.0009396692391887238,0.0014927852551478839,0.0017191932465482783,0.002255770904390825,0.004699276871266728,0.006169008651764322,1024,183.8919838581229,1.2130655948986733,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,45,100215,0.0007750767667528604,0.003973209351730064,0.001447138463679285,0.003488063907689544,0.00013821116309385828,0.003896656167232264,1024,834.3022720792543,1.5797002027801341,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,46,100072,8.154404741012432e-06,0.0005607270278419553,5.9860612437034756e-06,0.00044975187156333265,0.001046447051622067,0.002180821388436837,1024,175.58698385517224,1.2209555094062423,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,47,100120,0.0003110515320305252,0.0011057110432028876,0.0004319545333828796,0.0009149168232228504,0.001522800355044991,0.002407007182360195,1024,339.67227550423274,1.3627815368947411,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,48,100037,0.00046611656194293986,0.0007535809882488359,0.0008298891049545513,0.001132576770558573,0.0023051112642968282,0.0029248916859106297,1024,122.03427924388987,1.1302067522152908,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,49,100026,0.00023515923460331892,0.0008968477806646793,0.00036581394902302595,0.0008063066427839787,0.0011382288324554126,0.0019739267442230473,1024,256.8107210076946,1.2968489050376575,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,50,100021,0.0011520944788479853,0.002262103122558404,0.0011587834897633128,0.0016233945376357582,0.003229061801126665,0.004371821951144255,1024,502.75437383171504,1.4600166568227757,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,51,100033,0.000387602876941344,0.0008116821219985266,0.0006737859301898858,0.0010641098780795274,0.002157177735289097,0.0028024658152966293,1024,164.77050040135796,1.2103733648721056,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,52,100223,0.0005068367498405132,0.0008229290083032249,0.0010027805524695397,0.0013415925083849589,0.00264486023040142,0.003244675753255969,1024,131.3693156034967,1.161601147340317,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,53,100036,0.0003810075437408341,0.0007258344045997539,0.0005782070402694372,0.0007537383362350575,0.0013663491702171843,0.0017391842735056627,1024,175.90150540531042,1.2011983959693393,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,54,100217,2.6645359992079687e-09,0.001646706763794047,9.137379746081474e-05,0.000288734763481446,0.00020539173283507417,0.0009314331018142927,1024,612.5066655216508,1.5184040300442603,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,55,100023,0.000489828336922236,0.0007323267061109264,0.0007855946410348729,0.0011009147041367998,0.002743124843202389,0.003372205691212423,1024,126.8883668048934,1.1411884289033354,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,56,100060,0.0006256388259288012,0.0008156915989991411,0.001106669279450809,0.0013410979435607906,0.0025597533310738013,0.003036113933900911,1024,77.25631825541535,1.035208289595031,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,57,100246,0.00015302549332524949,0.0032721099871527394,0.0019843191654286734,0.003395738399668276,0.004977954746332789,0.009930775968452979,1024,759.3880466728265,1.572107804997084,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,58,100241,0.0026453236233219693,0.003888552122903908,0.00159236313606834,0.0021197197210010453,0.004651736453748859,0.005681218295080928,1024,641.1538347028862,1.4650919404632656,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,59,100039,0.005892645210809592,0.008230534970904858,0.0021994763939053937,0.0025132704374489726,0.006958600692792755,0.007875175272775673,1024,752.8176975960698,1.5804902081023373,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,60,100180,0.0012608237797565186,0.0031738839133719807,0.0009691692702912775,0.0014897332539503742,0.0031242673604584565,0.004637199960853168,1024,703.083716194527,1.5164478979824947,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,61,100198,0.0007110240159168795,0.0010975209930779632,0.001429354884631508,0.001817229149420649,0.00281758285119006,0.003997680186551367,1024,140.0464942870815,1.1654944465902366,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,62,100159,0.0010884230864611415,0.005260995787052312,0.001583559746721629,0.002842274750142546,0.0023907877492640316,0.007461701847193867,1024,1252.4223963511267,1.7542962617942242,0.9963241001698973,0.02967372196676363
F4_S3_N4,F4,S3,N4,63,100086,0.0014551446623815617,0.0037402444254738256,0.000648974876293462,0.001153600582760697,0.002616068491190688,0.003778145749711511,1024,710.7093123038402,1.5428245567732577,0.9963241001698973,0.02967372196676363
F0_S3_N4,F0,S3,N4,0,100244,3.575674830605139e-33,1.214856950869159e-32,1.5940343077426644e-32,3.699441305529767e-32,1.3313088724009132e-31,1.4544564947285352e-31,1024,194.39334921977056,1.2387688325909323,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,1,100047,4.3178744966163556e-33,1.3242123354740573e-32,1.2457779892739082e-32,3.232025190462945e-32,2.653680097067197e-31,2.798338547612533e-31,1024,185.25764247289706,1.243189939934201,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,2,100073,7.273109038427185e-32,1.3776760388308807e-31,4.1388061249023174e-32,7.052722561612569e-32,3.2037146610972123e-31,3.6336701579592568e-31,1024,1203.1653390830106,1.7528772727679631,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,3,100211,7.08293813741092e-33,2.4505342936588702e-32,2.1193495582355105e-32,4.0599210173813805e-32,3.6937388267210676e-31,3.916493851204769e-31,1024,463.63688295286244,1.4347416586704957,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,4,100020,8.400048032537014e-33,2.383290986472336e-32,3.023087365803182e-32,4.829995328267348e-32,2.2669737267027654e-31,2.455347631779535e-31,1024,386.6303176479607,1.4289451796626413,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,5,100043,2.0012371802808648e-32,3.721399903831706e-32,4.738626267177043e-32,7.291579912180484e-32,1.646631454712337e-31,1.804948050402232e-31,1024,391.4342803853378,1.4251770882003632,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,6,100127,2.758498750400324e-33,8.565528407709961e-33,1.0972457397875815e-32,2.3112943365814313e-32,2.5719862700497537e-31,2.653880577150542e-31,1024,109.92278717493126,1.1335364722884997,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,7,100101,6.18961720284607e-33,1.8958250879366762e-32,2.4805158381022357e-32,3.8702815010814534e-32,2.023516386186106e-31,2.2276288126815287e-31,1024,280.1642706678976,1.331539204184769,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,8,100152,3.121195993681375e-33,1.0179416391726617e-32,7.596997440736083e-33,2.172803961847481e-32,1.6472779825624873e-31,1.7370329299699914e-31,1024,116.84155383278927,1.148588464613404,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,9,100169,4.007482541289586e-33,9.267791917881197e-33,9.631065451207914e-33,1.9050332748954052e-32,2.21263352953434e-31,2.295188296706278e-31,1024,95.31786789639412,1.0937888900108317,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,10,100149,5.1733097986927884e-33,1.7216970425492524e-32,9.393761309069247e-33,2.3799860931686508e-32,7.96001593685553e-32,9.365482128680569e-32,1024,256.3125465855205,1.3140709848994168,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,11,100167,6.083825753027741e-33,1.7408269614301505e-32,1.246104485646121e-32,3.3064768110110095e-32,1.6573229045875961e-31,1.808000390735793e-31,1024,239.30884404640764,1.2827545814500654,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,12,100145,5.3204574087306494e-33,1.2314911129969028e-32,8.388859173048538e-33,2.0812647551264608e-32,2.1205912126125763e-31,2.2078727976015167e-31,1024,125.7961068097835,1.160287447957735,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,13,100035,5.00519344933433e-33,1.3270667239555937e-32,1.7450435955640394e-32,2.959590187419092e-32,2.2652520678585838e-31,2.3931204407258913e-31,1024,154.32365445487898,1.2045748511371777,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,14,100208,5.2352302701493505e-33,1.619506463952552e-32,9.439957320921399e-33,2.435383489493118e-32,8.079336929878015e-31,8.251557446652043e-31,1024,216.4552156204511,1.270571009708066,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,15,100052,2.8475879261229934e-33,1.0340294531201435e-32,2.3176550813014e-32,4.1591432078661354e-32,3.1833729445669346e-31,3.302140497280619e-31,1024,149.649784695817,1.1691253987602934,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,16,100134,7.920553782503736e-33,1.9437270445214514e-32,1.3545771550538067e-32,3.2497755546725397e-32,1.6129508281255815e-31,1.8287448485617104e-31,1024,247.94775150354258,1.287176851482338,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,17,100222,9.113968256585448e-32,2.1926942510241866e-31,5.47715423744617e-32,9.16238054320243e-32,2.0750299977128292e-31,2.506227773322982e-31,1024,2574.788796898576,2.0055846753410798,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,18,100221,4.7401269604351536e-33,2.1096244102896396e-32,4.557020680930331e-33,1.836925739726202e-32,1.1403849451428078e-31,1.3167302801949692e-31,1024,365.74159693489287,1.4029771858780968,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,19,100230,4.360241067842891e-33,1.262084345957422e-32,2.9738879386524564e-32,4.426079679978572e-32,1.4511422950403542e-31,1.6034440219870645e-31,1024,132.69770306863452,1.1560139898249917,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,20,100214,3.11075118282651e-33,1.3460549475732692e-32,1.9385374720316898e-32,3.01732353473461e-32,1.7235672162594385e-31,1.8468248540772762e-31,1024,209.71739890122328,1.2605505925230196,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,21,100046,5.173738805304657e-33,1.3591764821336277e-32,1.3253159144714022e-32,2.657531912749809e-32,1.0695962297853694e-31,1.174968535058386e-31,1024,175.89279179356413,1.2071599533301005,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,22,100253,1.006908675593422e-32,2.3249340752599547e-32,1.7108235467341123e-32,3.11033638933536e-32,2.227643706725982e-31,2.4049471677800264e-31,1024,317.2812698085696,1.348211361761701,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,23,100147,2.3650945592403737e-32,5.276724640339507e-32,4.98038486278247e-32,6.702295469343983e-32,2.677879934757099e-31,2.93479974196401e-31,1024,618.1246275348127,1.5521620840991663,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,24,100139,6.523605391829773e-33,2.1779803276112685e-32,2.0700591581341115e-32,3.912964753704627e-32,1.7414006875584588e-31,1.8976851093716032e-31,1024,324.85271674881307,1.3906232293944143,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,25,100014,1.6080242455932598e-32,3.9173958164363043e-32,2.915746966763702e-32,4.3890234498049106e-32,3.1772467771823094e-31,3.3962871538513355e-31,1024,586.9411871594119,1.5206767461932518,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,26,100108,3.2138133348491174e-32,6.315450542470207e-32,5.522546917742203e-32,8.322511335196166e-32,1.0597639889918828e-31,1.2913792648987044e-31,1024,628.8249858080973,1.5742295795266474,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,27,100084,1.9074272525536665e-32,4.08352546732118e-32,5.660826212085575e-32,7.328202232597143e-32,1.9593901988834124e-31,2.1818091136192487e-31,1024,452.49361544766646,1.4641146433719852,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,28,100236,2.0410000951144489e-32,4.383197861793046e-32,4.118802224327703e-32,5.786975090791438e-32,7.549701776694162e-31,7.801925295664306e-31,1024,575.3924967164987,1.5246644271164171,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,29,100189,6.507452641720463e-33,1.3944332963768286e-32,2.0313256641990517e-32,3.2941942180782255e-32,1.7588007789858135e-31,1.8898773225013982e-31,1024,122.80051140463698,1.1557328526432817,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,30,100184,2.234296216696605e-33,8.050053149432159e-33,6.708079286548229e-33,1.924614716662949e-32,1.4420348070895173e-31,1.5147325044939162e-31,1024,95.80395767699282,1.08661635566106,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,31,100204,1.0340614095121918e-32,4.6487517826036543e-32,3.188976992332985e-32,5.399791299299245e-32,4.801048443490839e-31,5.11420575431452e-31,1024,756.6301491881745,1.5864467322506712,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,32,100252,1.6834793089144752e-32,3.80362763282565e-32,2.972346784271365e-32,4.5720672098698706e-32,1.7988221951979223e-31,2.025957915158013e-31,1024,482.8959626748011,1.4546249193261402,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,33,100081,8.607642770193547e-33,2.2313755464979865e-32,1.531041588894039e-32,2.816568789465877e-32,1.3486511102499773e-31,1.469946282106123e-31,1024,298.3807259925958,1.3361502169714679,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,34,100176,3.555502366720291e-32,7.295132385573073e-32,4.2775514132191797e-32,7.601053921721424e-32,2.4813029975532203e-31,2.8305831377014153e-31,1024,847.0848942270762,1.6103161379374884,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,35,100168,4.0341956412753774e-33,2.0192754251210226e-32,3.178650916210077e-32,6.323608856146157e-32,9.3584479073303e-32,1.1109454898742984e-31,1024,344.6011194414404,1.3873817317885178,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,36,100038,3.2787827468802796e-33,1.0153802116690042e-32,9.134871526660238e-33,2.63695487331543e-32,1.9088936243695425e-31,1.9945616646395333e-31,1024,144.5181352059801,1.1637932735725682,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,37,100135,4.923989043407977e-33,1.36161341243684e-32,1.4789108034655527e-32,3.1441117669414997e-32,2.077237150557538e-31,2.203186062461039e-31,1024,166.2680071574339,1.222888354289672,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,38,100106,4.797969807415115e-32,1.052355927592488e-31,3.0658584615039646e-32,5.870518463912666e-32,8.540773403127815e-31,8.942646610825716e-31,1024,1177.2398047367003,1.7086504059571084,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,39,100065,2.967073322212258e-33,1.709952004871036e-32,1.2165434111326641e-32,2.473788360151798e-32,2.586768781861969e-31,2.759728760618735e-31,1024,298.818537014752,1.354437859180714,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,40,100092,1.9094632089494555e-32,5.852221297501668e-32,2.065253865371876e-32,3.9101788435135767e-32,2.232860300830656e-31,2.5237293064556092e-31,1024,788.4428659243268,1.607201561049412,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,41,100238,4.75127052616879e-33,1.1697507261240781e-32,1.234006168910033e-32,2.5666997419115865e-32,3.773194528867043e-31,3.8726065679753663e-31,1024,155.90597297442463,1.1782595696702503,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,42,100112,2.9936641633831467e-33,8.618174651283008e-33,9.934068213109179e-33,2.0808521219080296e-32,2.061634473576842e-31,2.136394259696726e-31,1024,110.3924292537326,1.1144380606923852,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,43,100071,2.211112091860695e-33,8.659774061531821e-33,8.289489035761931e-33,2.062079701057427e-32,2.305704000743628e-31,2.391926848680313e-31,1024,107.52711978593464,1.1079033237300022,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,44,100045,4.938615757446853e-33,1.5398450941956587e-32,1.7599192067101262e-32,3.675172291640346e-32,4.1261199102611125e-31,4.290476455388915e-31,1024,253.22065996956886,1.3044395244125382,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,45,100215,2.3181892941572312e-33,7.952406092796546e-33,8.358808912297225e-33,1.8967008778970106e-32,8.351880418055304e-32,8.983158643483219e-32,1024,98.89119540223068,1.106115316784908,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,46,100072,7.690074320885112e-33,2.0690773074558973e-32,8.249425406229059e-33,2.998202242761835e-32,1.9273201009023019e-31,2.072041683426581e-31,1024,295.23257411481535,1.3367355558381036,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,47,100120,1.141264912368356e-32,3.530315195978626e-32,4.217328760443671e-32,6.524747708150215e-32,4.629971249028821e-31,4.9797250406727695e-31,1024,421.60951842096597,1.423496358196324,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,48,100037,3.8655870982528766e-33,1.2933492588964544e-32,9.720724931162732e-33,2.190145499513757e-32,1.8728161396264276e-31,1.9930801716002795e-31,1024,176.25844374845036,1.2150230602376866,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,49,100026,8.25016561849792e-33,2.3696109268240873e-32,2.2112409428106877e-32,4.447268210640941e-32,1.6269353798638106e-31,1.8511775985046233e-31,1024,332.0641565120351,1.3903627960284515,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,50,100021,2.3120063658814548e-32,4.4106475814998504e-32,3.9421648516377224e-32,5.964882479421782e-32,1.3395227284038906e-31,1.543398802664577e-31,1024,424.9899778583753,1.4272712579814604,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,51,100033,3.670779929075598e-33,1.441238990964881e-32,8.722531798193984e-33,2.5438548855775754e-32,1.818822280336175e-31,1.944373420386184e-31,1024,245.54016620081893,1.2821901756341445,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,52,100223,5.709616534250489e-33,1.711649213194944e-32,1.6783851789808604e-32,4.0460129168003953e-32,3.1884495601639704e-31,3.315474486347091e-31,1024,240.49576567701152,1.3023673372408748,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,53,100036,1.4808325352408854e-32,4.982616707281813e-32,4.3376452403221286e-32,7.266764221937183e-32,1.1172479532779194e-31,1.38583941762609e-31,1024,896.95552640748,1.6538746071629669,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,54,100217,1.7310232507450577e-33,8.35787187885577e-33,6.005135510671367e-33,2.239604310145275e-32,7.280079391061101e-32,8.027670602521872e-32,1024,127.02540856974595,1.1454779323963928,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,55,100023,2.0295667023235963e-32,6.263940687405984e-32,1.4028915661182134e-32,4.34402573517855e-32,2.306829178898974e-31,2.6067062248837433e-31,1024,796.1746757818635,1.6349815713391476,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,56,100060,1.7460539851001218e-32,4.737722358904055e-32,1.2068516929858641e-32,2.7158775507170535e-32,1.7917047087743344e-31,2.0964763840723428e-31,1024,766.0218139881578,1.5870832874638008,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,57,100246,3.827510592515079e-33,9.955358519578799e-33,1.5066276109475743e-32,3.17270956624468e-32,2.4363840853137437e-31,2.5339468487595426e-31,1024,110.02903009336404,1.1209088202141735,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,58,100241,1.6888308112479093e-33,8.029956773986521e-33,2.3183555934254403e-33,1.38013212145978e-32,1.0732890404345396e-31,1.1782960434895182e-31,1024,122.58124911291523,1.1381628150968033,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,59,100039,7.181441508831282e-33,1.9192998402892937e-32,1.4358037667192095e-32,2.872622069718561e-32,1.8565015168763326e-31,2.049924117365477e-31,1024,229.4754012596332,1.293739949177457,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,60,100180,1.9924282926114476e-33,7.530381721528358e-33,4.356070015315253e-33,1.322985678624182e-32,2.7658140045902545e-31,2.858215196977557e-31,1024,105.14194250296782,1.1103648237017045,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,61,100198,4.1305287741009434e-32,1.6751358695935058e-31,7.322683487361433e-32,1.2484362860106873e-31,5.662895264167045e-31,6.15007713677533e-31,1024,2172.1945240957116,1.960234215833296,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,62,100159,1.80287230605916e-32,4.5309865143613893e-32,2.3208538616075022e-32,4.0304133495468875e-32,3.153988910324456e-31,3.467562716472408e-31,1024,626.783921457198,1.5303505908256572,0.9981433262395849,0.028333576591438914
F0_S3_N4,F0,S3,N4,63,100086,3.1646435888886885e-33,1.0096423843186205e-32,1.0178529569130395e-32,2.2077746742208846e-32,1.8871004050853306e-31,2.0027222985380717e-31,1024,131.17151812687933,1.152014766590494,0.9981433262395849,0.028333576591438914
F2_S3_N4,F2,S3,N4,0,100244,0.0010314219300337556,0.02034046425576182,0.000666690540177196,0.03056716374964184,5.47267240689165e-31,0.11111111111111119,1024,300.91117205922825,1.9422566406080173,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,1,100047,0.007317140300234737,0.02341042951560881,0.0050726521560711755,0.034158676862560904,1.5976003838197962e-31,0.11111111111111126,1024,281.2443793883568,1.85948494771612,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,2,100073,0.00010223337829848669,0.01108452857171903,3.0988550544587695e-06,0.030201552407289025,2.723154092246269e-31,0.11111111111111106,1024,171.89855231513985,1.7594759279368593,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,3,100211,0.00015077764383836942,0.011270081618550946,0.0005292279791977332,0.03258787822005641,2.0651828370217212e-31,0.11111111111111102,1024,172.4858452734675,1.738181650610314,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,4,100020,0.0037401465718693264,0.0215502285639104,4.360660925606341e-05,0.041252932943037814,2.0384000683795615e-31,0.11111111111111116,1024,277.64231744969857,1.929131988809829,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,5,100043,0.0008119682675217165,0.02120056945516556,0.0010538988590477149,0.05022249636167291,3.182275737054561e-31,0.11111111111111116,1024,423.4859938622785,2.120020610298111,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,6,100127,0.020746577277073547,0.040666369865131856,0.009840533039051183,0.029582473943654666,1.6733478291935634e-31,0.11111111111111094,1024,379.9908342271849,1.9091430330017274,0.9944873447279049,0.029346942956354635
F2_S3_N4,F2,S3,N4,7,100101,0.5721633938249067,0.8055572603655815,0.05805845923693008,0.06983664022413233,1.2147088071008885e-30,0.11111111111111109,1024,1733.1151201606917,2.642790044073239,0.9944873447279049,0.029346942956354635
