shape,intrinsic_dimension,snr_db,observed_support_dimension,method,mean,std,absolute_relative_error_percent
swiss_roll,2,20.0,256,mind_mlk_dimensionality,26.527135921940136,0.1241645566222629,1226.3567960970067
swiss_roll,2,20.0,256,ess_dimensionality,0.19697733222940833,0.00012250017512643248,90.15113338852959
swiss_roll,2,20.0,256,tle_dimensionality,28.45354463611546,0.1135381374500737,1322.677231805773
swiss_roll,2,20.0,256,isomap_dimensionality,4.0,0.0,100.0
swiss_roll,2,10.0,256,pca_explained_variance_95,99.4,0.5477225575051661,4870.0
swiss_roll,2,10.0,256,participation_ratio,2.6567305282445473,0.005290282237274042,32.836526412227364
swiss_roll,2,10.0,256,shannon_entropy,4.871145136876369,0.0084275874491036,143.55725684381846
swiss_roll,2,10.0,256,renyi_eff_dimensionality_alpha_2,2.6567305282445473,0.005290282237277968,32.836526412227364
swiss_roll,2,10.0,256,renyi_eff_dimensionality_alpha_3,2.4673031991869596,0.006261912152532567,23.36515995934798
swiss_roll,2,10.0,256,renyi_eff_dimensionality_alpha_4,2.395294096653563,0.0075177225373731435,19.76470483267816
swiss_roll,2,10.0,256,renyi_eff_dimensionality_alpha_5,2.3544712084893353,0.008757423105380184,17.72356042446677
swiss_roll,2,10.0,256,geometric_mean_eff_dimensionality,10.338977964405233,0.016894885871187464,416.94889822026164
swiss_roll,2,10.0,256,mle_dimensionality,54.78911179215002,0.22539233523587945,2639.4555896075008
swiss_roll,2,10.0,256,two_nn_dimensionality,66.11202911770775,1.0720481285705803,3205.6014558853876
swiss_roll,2,10.0,256,danco_dimensionality,4.634279983402994,0.005932865328136632,131.7139991701497
swiss_roll,2,10.0,256,mind_mli_dimensionality,9.327709627321923,0.709299194887128,366.38548136609614
swiss_roll,2,10.0,256,mind_mlk_dimensionality,50.928434626167586,0.14771939176150567,2446.421731308379
swiss_roll,2,10.0,256,ess_dimensionality,0.19416594001120618,9.459229711962955e-05,90.29170299943969
swiss_roll,2,10.0,256,tle_dimensionality,54.789111792149995,0.22539233523587487,2639.4555896075
swiss_roll,2,10.0,256,isomap_dimensionality,6.4,0.8944271909999159,220.00000000000003
