sample_id,K_H_cross,log_knn_radius,local_label_variance,local_evaluation_count,r2_G,mse_G,field
1900,0.035037274263744776,-0.4110476459315373,138.58872989430282,1893.0,0.0018830008162312728,138.3277672027914,stellar_mass
1902,0.01098224581895697,-0.7781539939198511,94.20176114970148,2024.0,0.0022554519535475936,93.98929360348876,stellar_mass
1908,0.016493731927897274,-0.7792009419868416,100.59083532847104,2017.0,0.0017644220939078137,100.41335063617285,stellar_mass
1910,0.021725844143649434,-0.5771061168835838,131.60931785799124,1998.0,0.0005713058859435627,131.53412868005395,stellar_mass
1921,0.014689549765540263,-0.7915473313900867,106.20172778803219,2028.0,-0.00011322070555008779,106.21375202258298,stellar_mass
1924,0.014386294862912579,-0.8460883297862899,106.34763914722673,2023.0,0.0009127735973158968,106.25056783007625,stellar_mass
1927,0.01642088801963723,-0.8939901151641152,105.62921031978617,2031.0,0.001892692201666768,105.42928673714569,stellar_mass
1929,0.04219483796696727,-0.23968578631520468,115.51163877792497,1759.0,0.00016934498835408096,115.49207746080135,stellar_mass
1933,0.039152061656205134,-0.3520039422552598,118.13159678178292,1822.0,-0.000641485604359282,118.20737650053842,stellar_mass
1943,0.028548974755593638,-0.4127091671249667,93.72894330938502,2031.0,0.0004378501339115104,93.68790407900562,stellar_mass
1954,0.019199330238911537,-0.5902440699918448,82.6147397985467,2025.0,0.0033728488047003458,82.33609277216652,stellar_mass
1966,0.014848309302461105,-0.8255843539455191,88.82532074314459,2024.0,0.00060789142714468,88.77132459215146,stellar_mass
1970,0.01801076579881921,-0.7101914362885933,94.56207809541333,2018.0,0.0005841416133212096,94.50684045055566,stellar_mass
1971,0.012768701763897262,-0.9161092373007893,112.13337462618702,2025.0,0.0011488821298915042,112.00454659591458,stellar_mass
1972,0.024537878292612718,-0.6189664337830898,105.60069506992629,2025.0,0.000521829456850309,105.54558951657494,stellar_mass
1975,0.02117408835255939,-0.5458534411020521,72.32879776617199,1995.0,-0.001403240386340876,72.43029245629295,stellar_mass
1990,0.02175296288131686,-0.6280309816309682,129.59169444824872,2025.0,0.0016717092902722719,129.37505480869746,stellar_mass
1997,0.02434487462233585,-0.6480921004019159,78.76362492998565,1983.0,-0.0015090746632684393,78.88248512075468,stellar_mass
1998,0.020445739880267447,-0.7562563394046549,65.57154150267183,2018.0,-0.00048144411254491537,65.60311053527879,stellar_mass
2003,0.030311906514560005,-0.33838555103558715,59.111811561829896,2021.0,0.004732506176400086,58.83206454851533,stellar_mass
2009,0.028962086892804988,-0.5065667745678158,100.97811237598319,2014.0,0.0014777400817769237,100.82889297194302,stellar_mass
2019,0.02907217740624492,-0.37955006264122254,120.72196291174559,1784.0,0.00023889444136415694,120.6931231058554,stellar_mass
2024,0.014191068451163455,-0.8107060012301619,88.27272123468785,2032.0,0.0022028014154893416,88.07827395940299,stellar_mass
2026,0.02345311017193995,-0.5861063919040896,112.33104859972151,2013.0,0.0008697029275590573,112.23335395789857,stellar_mass
2027,0.02125145960645297,-0.7760823544908351,82.99734659687635,2023.0,-0.0003975104477711433,83.0303389092859,stellar_mass
2035,0.0317291844691151,-0.4023341249867573,150.3830714976488,1905.0,-0.00015432413354088403,150.4062792348569,stellar_mass
2045,0.016472108394527733,-0.658650768706232,89.86030280346992,2002.0,0.002608570217936257,89.62589589380207,stellar_mass
2048,0.01876446473523313,-0.5578177325642446,83.82016737379959,2004.0,0.0009979746022972247,83.73651697560022,stellar_mass
2049,0.016010987435692105,-0.7459829270941962,107.13388815178529,2014.0,-0.00038211096558216084,107.17482518523354,stellar_mass
2052,0.04549299774257105,-0.32300903434694694,136.95386483299635,2000.0,0.0008440678526053791,136.83826647840073,stellar_mass
2055,0.038600292663660885,-0.06009709224030675,129.62909623681688,1659.0,0.0002978668841466803,129.59048402182606,stellar_mass
2060,0.018922634762617258,-0.6748288937317977,77.70518279806319,2011.0,-0.0011197251520536078,77.7921912456871,stellar_mass
2063,0.016481830362349424,-0.7157773224092928,89.12373326605892,2015.0,0.0010774885979134563,89.02770345966125,stellar_mass
2067,0.02617832232079384,-0.43804969743824085,79.95120005665045,1954.0,-8.893501974571727e-05,79.95831051820618,stellar_mass
2070,0.03243582632884208,-0.47470215002728977,100.10472643046751,1915.0,-0.0008985875461311466,100.19467929094681,stellar_mass
2074,0.023369387717724885,-0.5969139667025427,128.0190735709671,1959.0,-0.00017526609043527763,128.04151097349302,stellar_mass
2084,0.018555128315517363,-0.7576673277411559,87.98191192625444,2038.0,0.0010760385931226635,87.88723999352507,stellar_mass
