family,model,parameter_count,log10_params,mode,k,k_frac,energy_retained,mknn,mknn_dense,mknn_full_ridge,lift,lift_frac_of_full
astropt,official_legacy_cross_astropt_850m,850000000,8.929418925714293,energy,2048,1.0,1.0,0.050167836435764425,0.026212999694842844,0.050167836435764425,0.02395483674092158,1.0
convnext,official_legacy_cross_convnext_nano,15000000,7.176091259055681,rank,8,0.0125,0.5659891666772827,0.02947818126335063,0.017973756484589563,0.04110466890448581,0.011504424778761065,0.4973614775725595
convnext,official_legacy_cross_convnext_nano,15000000,7.176091259055681,rank,16,0.025,0.707036524173281,0.03686298443698505,0.017973756484589563,0.04110466890448581,0.018889227952395483,0.816622691292876
convnext,official_legacy_cross_convnext_nano,15000000,7.176091259055681,rank,32,0.05,0.8258417654467268,0.04006713457430577,0.017973756484589563,0.04110466890448581,0.022093378089716204,0.9551451187335093
convnext,official_legacy_cross_convnext_nano,15000000,7.176091259055681,rank,64,0.1,0.9136033228958199,0.03967043027158987,0.017973756484589563,0.04110466890448581,0.021696673787000305,0.9379947229551451
convnext,official_legacy_cross_convnext_nano,15000000,7.176091259055681,rank,128,0.2,0.9692306469807065,0.040402807445834604,0.017973756484589563,0.04110466890448581,0.02242905096124504,0.9696569920844327
convnext,official_legacy_cross_convnext_nano,15000000,7.176091259055681,rank,256,0.4,0.9948246161954111,0.04064693317058285,0.017973756484589563,0.04110466890448581,0.022673176685993286,0.9802110817941952
convnext,official_legacy_cross_convnext_nano,15000000,7.176091259055681,rank,640,1.0,1.0,0.04110466890448581,0.017973756484589563,0.04110466890448581,0.023130912419896246,1.0
convnext,official_legacy_cross_convnext_nano,15000000,7.176091259055681,energy,6,0.009375,0.5,0.02331400671345743,0.017973756484589563,0.04110466890448581,0.005340250228867867,0.23087071240105542
convnext,official_legacy_cross_convnext_nano,15000000,7.176091259055681,energy,21,0.0328125,0.75,0.03713762587732682,0.017973756484589563,0.04110466890448581,0.01916386939273726,0.8284960422163589
convnext,official_legacy_cross_convnext_nano,15000000,7.176091259055681,energy,57,0.0890625,0.9,0.03985352456515105,0.017973756484589563,0.04110466890448581,0.02187976808056149,0.945910290237467
convnext,official_legacy_cross_convnext_nano,15000000,7.176091259055681,energy,97,0.1515625,0.95,0.040433323161428135,0.017973756484589563,0.04110466890448581,0.02245956667683857,0.9709762532981531
convnext,official_legacy_cross_convnext_nano,15000000,7.176091259055681,energy,209,0.3265625,0.99,0.0407995117485505,0.017973756484589563,0.04110466890448581,0.02282575526396094,0.9868073878627969
