boot_id,T
754,0.00923495111647625
755,0.005395316094709886
756,0.0031158199999746414
757,0.006521904629920845
758,0.009051232736929458
759,0.008516407232215731
760,0.006398431212968386
761,0.009338381625129163
762,0.0058559712406758115
763,0.003029623214579226
764,0.007345415493672576
765,0.006190144223670486
766,0.007854486224916342
767,0.00865581728264431
768,0.006031659835834639
769,0.008752856103621613
770,0.010044603607306855
771,0.010323607269357557
772,0.00747450555561299
773,0.010181998397210821
774,0.008110302172512227
775,0.006579892422686319
776,0.006251610856942499
777,0.006612645013825409
778,0.006944870567975367
779,0.005451976636874881
780,0.0064751712676528765
781,0.007924940487008276
782,0.007997614341320559
783,0.009103964952495925
784,0.008421000626317399
785,0.0038350830187936745
786,0.007487823187832331
787,0.009497889256612898
788,0.00547318974662159
789,0.005227326199150441
790,0.009950204861919693
791,0.010086108562660522
792,0.009990578496310935
793,0.004786540411809379
794,0.0040226983740092315
795,0.0056801948995579225
796,0.007130516896025512
797,0.006867417987035801
798,0.001744540257387356
799,0.0049633317788482486
800,0.006329627353512489
801,0.006828767061463151
802,0.010244255811684654
803,0.0064736479073918465
804,0.01075544254995294
805,0.009604100599084123
806,0.006666260634627813
807,0.005326972476826204
808,0.008599809465324291
809,0.011264318038971741
810,0.004481626868366795
811,0.007263423212841555
812,0.004901267798166316
813,0.003275265066862737
814,0.010891702876699208
815,0.005598535884858695
816,0.00636120818552526
817,0.008643987100518223
818,0.007625561248534715
819,0.006505981480581435
820,0.008736436199150974
821,0.009348252481251651
822,0.00843813267452261
823,0.006699795812715582
824,0.00827314132790377
825,0.005364113178769376
826,0.00932270427692138
827,0.006598796670919682
828,0.007128364781879656
829,0.011036988974417487
830,0.006856752047973919
831,0.008190501548189948
832,0.010262995681256205
833,0.0056349471345870485
834,0.008065274171912693
835,0.007389031619509451
836,0.009955226427865537
837,0.009105710040222781
838,0.005190591258402905
839,0.0069420920696003545
840,0.008818436234475794
841,0.007564261726706456
842,0.009753306542944654
843,0.011067177247727652
844,0.005169497991773453
845,0.010810629573198654
846,0.0033086012808268505
847,0.006456425997342356
848,0.006675197127790256
849,0.008781866920390438
850,0.005779283819552133
851,0.007619986228873036
852,0.0014036023577541717
853,0.005293674427859445
854,0.007117001288385079
855,0.008358933194172769
856,0.006585990617377429
857,0.011113750083976892
858,0.010048856525243295
859,0.0075534235328192974
860,0.009540255620597075
861,0.005107575609910676
862,0.005728392105799443
863,0.003583387977313587
864,0.006768335022023427
865,0.006009398709728643
866,0.009409214135158158
867,0.0068648447360932
868,0.008099748847605448
869,0.005762541311450148
870,0.006516177731755492
871,0.010755176033208805
872,0.0077035523774477924
873,0.005832961634153229
874,0.005945672036804818
875,0.007180963119319146
876,0.007395915033486858
877,0.0075653970913777124
878,0.008876258009742349
879,0.00571621254153487
880,0.005793992786385581
881,0.006258581660309524
882,0.009132974688054194
883,0.005169023648271866
884,0.00783845908420881
885,0.008020669892595594
886,0.006757629479228769
887,0.006270160680095624
888,0.007630778609886525
889,0.007149467876620281
890,0.010103894130236876
891,0.006106188591993387
892,0.008055350809638104
893,0.006657615310747716
894,0.007916071749806814
895,0.011084246470855492
896,0.004972533178925008
897,0.005077462157421544
898,0.006664774406739614
899,0.00772191334150171
900,0.005669429915892629
901,0.0017298953247979227
902,0.006067233412959663
903,0.0073107326558114775
904,0.004184408749017932
905,0.0042817122796288565
906,0.00769505941675522
907,0.006484835001545367
908,0.009744441679855812
909,0.00756061772565185
910,0.006664465261288664
911,0.007892094647560528
912,0.007404880509000214
913,0.011595555592629373
914,0.006093239736463148
915,0.0029710837800862146
916,0.009551079956591563
917,0.007365688740627663
918,0.007471105842954311
919,0.008257606278265658
920,0.007965628464912892
921,0.00717511261303933
