dataset_id,label,canonical_label,is_discovery,d,k,raw,controlled,n,p_raw_pointwise,p_raw_fwer,p_ctl_pointwise,p_ctl_fwer,raw_lo,raw_hi,ctl_lo,ctl_hi,r2_L,missing_controls
physics_vit_base,mag_r_desi,mag_r,True,37,2048,0.0024926311053709636,0.11573892279214017,512,0.954904509549045,1.0,0.007799220077992201,0.1384861513848615,-0.08380213264571883,0.09184502870849406,0.023667110543250082,0.19922429652139834,0.8947003998087837,
physics_vit_base,mag_r_desi,mag_r,True,38,2048,-0.013301706689439308,0.1105157478456415,512,0.7646235376462354,1.0,0.011498850114988501,0.1800819918008199,-0.09994317257291249,0.07546890515702429,0.023444411537970326,0.19223846252717086,0.8963070434039848,
physics_vit_base,mag_r_desi,mag_r,True,39,2048,-0.025763610513951,0.11672097266568247,512,0.5665433456654334,1.0,0.0071992800719928,0.1307869213078692,-0.11126514677866825,0.06119095192755598,0.02790139990536366,0.19684740432428835,0.8978552179555856,
physics_vit_base,mag_r_desi,mag_r,True,40,2048,-0.01825125067974702,0.12316902773486227,512,0.677032296770323,1.0,0.005499450054994501,0.0913908609139086,-0.10014126978780016,0.0651388389519087,0.035345436228799536,0.20263056929719675,0.8993501312073712,
physics_vit_base,mag_r_desi,mag_r,True,41,2048,-0.0012013213238155976,0.13659541261830374,512,0.9786021397860214,1.0,0.0017998200179982,0.0365963403659634,-0.08811698116395351,0.08483760351412825,0.04732929063006082,0.21998063652892083,0.9007810973172936,
physics_vit_base,mag_r_desi,mag_r,True,42,2048,0.031898740141475,0.1576095275288678,512,0.46765323467653236,0.9988001199880012,0.0004999500049995,0.007799220077992201,-0.05138954164713792,0.11767806353952492,0.0681857182774306,0.23715918222570684,0.9021673874733012,
physics_vit_base,mag_r_desi,mag_r,True,43,2048,0.01591883747429624,0.13860296431718566,512,0.7210278972102789,1.0,0.0026997300269973002,0.031296870312968704,-0.07075470439601679,0.10349446691579701,0.04556612172449448,0.22291637787259877,0.9035076426839976,
physics_vit_base,mag_r_desi,mag_r,True,44,2048,-0.006117426980099789,0.11950896075805954,512,0.8862113788621138,1.0,0.0065993400659934,0.11448855114488551,-0.09070611504640695,0.0785908342476917,0.028614111283872964,0.2000326771339124,0.90480029866938,
physics_vit_base,smooth_fraction,smooth_fraction,False,6,2048,-0.03935593478559413,0.07390005764983235,512,0.37346265373462656,0.9876012398760124,0.0993900609939006,0.7821217878212179,-0.12372976223201441,0.051091462764209915,-0.015502519390522397,0.1647043907049906,0.7215365386574848,
physics_vit_base,smooth_fraction,smooth_fraction,False,7,2048,-0.10250959161602637,0.07874942064064269,512,0.0206979302069793,0.19208079192080793,0.07699230076992301,0.7007299270072993,-0.18913537161015564,-0.015771113030763048,-0.0076084916632305115,0.16094612971669306,0.7412757937167269,
physics_vit_base,smooth_fraction,smooth_fraction,False,8,2048,-0.02261683031780364,0.0726934166180291,512,0.6165383461653835,1.0,0.10238976102389762,0.7998200179982001,-0.11321402953656957,0.06556572893505908,-0.013827722677155008,0.15385873001201814,0.757537660741841,
physics_vit_base,smooth_fraction,smooth_fraction,False,9,2048,-0.022323216717593068,0.05018539499433516,512,0.6136386361363864,1.0,0.2608739126087391,0.9892010798920108,-0.10903027977564997,0.06856523492662811,-0.03890216942293359,0.14080323969263092,0.7714904072668071,
physics_vit_base,smooth_fraction,smooth_fraction,False,10,2048,0.02092104190270196,0.09006892230576441,512,0.6299370062993701,1.0,0.0413958604139586,0.5075492450754925,-0.06432504015194766,0.11081292577744814,0.003874644168042396,0.178333854311487,0.7837459385167271,
physics_vit_base,smooth_fraction,smooth_fraction,False,11,2048,-0.05766476336388917,0.014380897306050515,512,0.18588141185881413,0.8357164283571643,0.7410258974102589,1.0,-0.14518410542511484,0.030501834934049253,-0.07045178694953723,0.09407401016393711,0.7943981556439847,
physics_vit_base,smooth_fraction,smooth_fraction,False,12,2048,-0.0639843401311498,0.019468798995204907,512,0.14258574142585742,0.7449255074492551,0.6582341765823417,1.0,-0.14889335089859088,0.0218136017744349,-0.06522634991104945,0.10459407306192633,0.8035780890495257,
physics_vit_base,smooth_fraction,smooth_fraction,False,13,2048,-0.05568546437440634,-0.007144269778327096,512,0.20887911208879112,0.8618138186181382,0.8732126787321268,1.0,-0.1406750396694735,0.0281071405711715,-0.09274328716773267,0.07108680044468524,0.8117047566859739,
physics_vit_base,smooth_fraction,smooth_fraction,False,14,2048,-0.1274380478879848,0.022162015340863577,512,0.0032996700329967,0.047495250474952504,0.6124387561243876,1.0,-0.21149884821174897,-0.042597241071004405,-0.06553820250536363,0.10530951838965749,0.8189712422222322,
physics_vit_base,smooth_fraction,smooth_fraction,False,15,2048,-0.1464658900390245,0.09308954821414266,512,0.0008999100089991,0.0131986801319868,0.034096590340965904,0.45565443455654436,-0.22750200883381036,-0.060761395214260695,0.008706246162847694,0.17886864154358278,0.8255782197645625,
physics_vit_base,smooth_fraction,smooth_fraction,False,16,2048,-0.22286970994838692,0.10544662169121433,512,9.999000099990002e-05,9.999000099990002e-05,0.0198980101989801,0.27957204279572045,-0.30226096201265673,-0.14619344821659844,0.02427932753372326,0.1891585326477965,0.8315724591458216,
physics_vit_base,smooth_fraction,smooth_fraction,False,17,2048,-0.2824753271592223,0.08899388883166821,512,9.999000099990002e-05,9.999000099990002e-05,0.0496950304969503,0.524047595240476,-0.35638633560593586,-0.20518400539569134,0.0042483577335222025,0.17277405486958974,0.8370396106724943,
