dataset_id,ok,d,lin_nmse,quad_nmse,quadN_nmse,lin_r2,quad_r2,lam,df,df_frac,n_tr,n_te,m_d,energy,test_sse_lin,sample_id,k,stage
physics_vit_base,,,,,,,,,,,,,,,,,,
desi_vit_base_hsc,1.0,13.0,0.2238225948579627,0.18851337427367,0.18851337427367,0.7761774051420374,0.8114866257263299,535.2133863561622,50.09473109488754,0.5504915504932697,1024.0,1024.0,91.0,216.7547312047785,48.51460638599373,17911.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,15.0,0.2057386383359435,0.1729251588236651,0.1729251588236651,0.7942613616640565,0.8270748411763349,603.3317002502865,62.02138088862516,0.516844840738543,1024.0,1024.0,120.0,216.7547312047785,44.59482325094457,17911.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,16.0,0.1974782153677496,0.1645355878484583,0.1645355878484583,0.8025217846322503,0.8354644121515417,637.110253397503,68.3823764332096,0.5028115914206588,1024.0,1024.0,136.0,216.7547312047785,42.80433749083593,17911.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,17.0,0.190543312505753,0.1586641851575637,0.1586641851575637,0.809456687494247,0.8413358148424362,673.6587976245788,74.31356477555417,0.4857095736964325,1024.0,1024.0,153.0,216.7547312047785,41.3011644850526,17911.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,18.0,0.1838137185530041,0.1527198953357358,0.1527198953357358,0.8161862814469958,0.8472801046642642,707.9707000281009,80.61951461104074,0.4714591497721681,1024.0,1024.0,171.0,216.7547312047785,39.84249315670722,17911.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,19.0,0.1778222679292005,0.1475838139919536,0.1475838139919536,0.8221777320707995,0.8524161860080464,740.8064190326368,87.067110893597,0.4582479520715631,1024.0,1024.0,190.0,216.7547312047785,38.54381788721796,17911.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,32.0,0.1289615003930822,0.1075520642214436,0.1075520642214436,0.8710384996069178,0.8924479357785563,1202.3130959006633,165.70472443457658,0.3138347053685162,1024.0,1024.0,528.0,216.7547312047785,27.953015353467475,17911.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,33.0,0.1262640744512584,0.1056630677324933,0.1056630677324933,0.8737359255487416,0.8943369322675067,1241.5882124017826,170.77651018342368,0.3044144566549441,1024.0,1024.0,561.0,216.7547312047785,27.368335518502654,17911.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,34.0,0.1236084341813047,0.1035101262185407,0.1035101262185407,0.8763915658186953,0.8964898737814593,1277.577907073736,176.50653320137917,0.29664963563257,1024.0,1024.0,595.0,216.7547312047785,26.79271292561226,17911.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,35.0,0.1215587729537404,0.1018854008474951,0.1018854008474951,0.8784412270462596,0.8981145991525048,1314.312233121845,181.98743448252105,0.2888689436230492,1024.0,1024.0,630.0,216.7547312047785,26.348439157170706,17911.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,36.0,0.1194617579219461,0.1002248940837017,0.1002248940837017,0.8805382420780539,0.8997751059162983,1351.8580985972983,186.81938285346212,0.2805095838640573,1024.0,1024.0,666.0,216.7547312047785,25.89390122762176,17911.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,37.0,0.117413196393931,0.0986557428485962,0.0986557428485961,0.8825868036060689,0.9013442571514038,1387.4101481440543,192.1400555567642,0.2733144460266916,1024.0,1024.0,703.0,216.7547312047785,25.44986582426039,17911.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,38.0,0.1153849449880355,0.0970511301342089,0.0970511301342089,0.8846150550119645,0.902948869865791,1424.191573888772,197.3431345670424,0.2663200196586267,1024.0,1024.0,741.0,216.7547312047785,25.01023273595979,17911.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,9.0,0.2404332354565783,0.1955345932193858,0.1955345932193858,0.7595667645434216,0.8044654067806142,61.56605244824932,40.59438138163304,0.9020973640362898,1024.0,1024.0,45.0,196.91639848703815,47.345246802695456,4866.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,10.0,0.2251953249993707,0.181060672295735,0.181060672295735,0.7748046750006292,0.818939327704265,66.83697131508121,49.06090395420729,0.8920164355310416,1024.0,1024.0,55.0,196.91639848703815,44.34465235499416,4866.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,11.0,0.213399701631218,0.168801516264949,0.168801516264949,0.786600298368782,0.8311984837350509,72.32821238296516,58.30227704824232,0.8833678340642775,1024.0,1024.0,66.0,196.91639848703815,42.02190068342797,4866.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,12.0,0.2032428811312268,0.1560468470826041,0.1560468470826041,0.7967571188687732,0.8439531529173958,78.18403109676049,68.22438425487502,0.8746715930112182,1024.0,1024.0,78.0,196.91639848703815,40.0218561704904,4866.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,13.0,0.1940241250423695,0.1482517718197092,0.1482517718197092,0.8059758749576305,0.8517482281802908,83.56167447101527,78.74264982304412,0.865303844209276,1024.0,1024.0,91.0,196.91639848703815,38.20653192294216,4866.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,15.0,0.1771185058801312,0.1334202905153189,0.1334202905153189,0.8228814941198688,0.8665797094846811,95.87723473422024,101.22434687856963,0.8435362239880803,1024.0,1024.0,120.0,196.91639848703815,34.877538283320746,4866.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,16.0,0.1702635959649645,0.1273505176501984,0.1273505176501984,0.8297364040350355,0.8726494823498016,102.10374963656908,113.14026075182984,0.8319136819987487,1024.0,1024.0,136.0,196.91639848703815,33.527694110873014,4866.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,17.0,0.1624766136009514,0.1220666514112701,0.1220666514112701,0.8375233863990486,0.8779333485887298,107.88152519164282,125.59465896230552,0.8208801239366373,1024.0,1024.0,153.0,196.91639848703815,31.99430958866948,4866.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,18.0,0.1566706124742928,0.1238759674546515,0.1238759674546515,0.8433293875257072,0.8761240325453484,720.2950015450435,78.4132454250117,0.4585569907895421,1024.0,1024.0,171.0,196.91639848703815,30.851012757196184,4866.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,19.0,0.1516636587755782,0.1198284434800802,0.1198284434800802,0.8483363412244217,0.8801715565199197,755.886074697224,84.44536677941777,0.4444492988390409,1024.0,1024.0,190.0,196.91639848703815,29.865061467453955,4866.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,32.0,0.1115116255304431,0.0895191971210332,0.0895191971210332,0.8884883744695569,0.9104808028789668,1216.887504831553,161.37579508433458,0.3056359755385124,1024.0,1024.0,528.0,196.91639848703815,21.958467688890117,4866.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,33.0,0.1095760779127295,0.0882253995390368,0.0882253995390368,0.8904239220872705,0.9117746004609631,1252.2021289264417,166.66159516629656,0.2970794922750384,1024.0,1024.0,561.0,196.91639848703815,21.57732662290979,4866.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,34.0,0.1073851487821804,0.0868026793415624,0.0868026793415624,0.8926148512178196,0.9131973206584376,1289.2627940251612,172.08921807372184,0.2892255765944905,1024.0,1024.0,595.0,196.91639848703815,21.14589674918173,4866.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,35.0,0.1054665574296561,0.0854054842775154,0.0854054842775154,0.8945334425703438,0.9145945157224846,1322.554129750867,177.44232190697332,0.281654479217418,1024.0,1024.0,630.0,196.91639848703815,20.768094649874264,4866.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,36.0,0.103587528940243,0.083923794801137,0.083923794801137,0.896412471059757,0.9160762051988628,1359.5433648709716,182.921935356674,0.2746575605956066,1024.0,1024.0,666.0,196.91639848703815,20.398083127084504,4866.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,37.0,0.1016527708427812,0.0825429321240438,0.0825429321240438,0.8983472291572188,0.9174570678759562,1396.3779753115698,188.2091317168158,0.2677228047180879,1024.0,1024.0,703.0,196.91639848703815,20.01709753058869,4866.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,38.0,0.0999125087151184,0.0814073280896511,0.0814073280896511,0.9000874912848815,0.9185926719103488,1436.196260101153,193.0167172328449,0.2604813997744196,1024.0,1024.0,741.0,196.91639848703815,19.674411379985944,4866.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,9.0,0.2318500866388815,0.2009541649899645,0.2009541649899645,0.7681499133611185,0.7990458350100355,64.77399662425533,40.73929081870606,0.9053175737490236,1024.0,1024.0,45.0,254.07177255213196,58.906562478706,10020.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,10.0,0.2177970747920608,0.1904450042310272,0.1904450042310271,0.7822029252079392,0.8095549957689728,440.31633646982095,33.34550587977309,0.6062819250867835,1024.0,1024.0,55.0,254.07177255213196,55.33608884908815,10020.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,11.0,0.2071019622536397,0.1789628346842212,0.1789628346842213,0.7928980377463603,0.8210371653157787,474.1517934222831,38.75989212053373,0.5872710927353595,1024.0,1024.0,66.0,254.07177255213196,52.61876264880698,10020.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,12.0,0.1977959200204074,0.1699431998475384,0.1699431998475384,0.8022040799795926,0.8300568001524616,507.6013037812892,44.4265057415862,0.5695705864305923,1024.0,1024.0,78.0,254.07177255213196,50.25436000316463,10020.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,13.0,0.1881543338060827,0.1604771564295796,0.1604771564295796,0.8118456661939173,0.8395228435704204,545.0176249596018,50.12023875256867,0.5507718544238315,1024.0,1024.0,91.0,254.07177255213196,47.80470510347696,10020.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,15.0,0.1727137575724057,0.1465074744857812,0.1465074744857812,0.8272862424275943,0.8534925255142188,614.4701475395746,61.99062271969064,0.5165885226640887,1024.0,1024.0,120.0,254.07177255213196,43.88169053056032,10020.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,16.0,0.1658715234123823,0.1399266147033995,0.1399266147033995,0.8341284765876176,0.8600733852966005,647.0678602014405,68.31626897831705,0.5023255071935078,1024.0,1024.0,136.0,254.07177255213196,42.14327196930644,10020.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,17.0,0.1598662308684935,0.13468620132203,0.13468620132203,0.8401337691315065,0.86531379867797,686.802186233777,74.04639277488872,0.4839633514698609,1024.0,1024.0,153.0,254.07177255213196,40.6174966479865,10020.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,18.0,0.1549057092514587,0.13032972554132,0.13032972554132,0.8450942907485413,0.86967027445868,721.8596868631159,80.16695092933935,0.4688125785341482,1024.0,1024.0,171.0,254.07177255213196,39.35716812796329,10020.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,19.0,0.149202654199777,0.1259174953494616,0.1259174953494616,0.8507973458002229,0.8740825046505384,758.8551057916609,86.3169504587062,0.4542997392563484,1024.0,1024.0,190.0,254.07177255213196,37.90818282202015,10020.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,32.0,0.1089433234239199,0.0924213363538754,0.0924213363538754,0.89105667657608,0.9075786636461246,1228.2406642458525,163.11281912845678,0.3089257938038954,1024.0,1024.0,528.0,254.07177255213196,27.679423290035544,10020.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,33.0,0.1069367153028536,0.0908470517157305,0.0908470517157305,0.8930632846971464,0.9091529482842696,1268.8935694014351,167.98835626790083,0.2994444853260264,1024.0,1024.0,561.0,254.07177255213196,27.16960080789872,10020.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,34.0,0.1047415947192235,0.0891395063743726,0.0891395063743726,0.8952584052807765,0.9108604936256274,1303.0851197204715,173.5684798113524,0.2917117307753822,1024.0,1024.0,595.0,254.07177255213196,26.61188263025015,10020.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,35.0,0.102840073511239,0.0876429132773971,0.0876429132773971,0.897159926488761,0.912357086722603,1341.8780818202208,178.81911660057307,0.2838398676199573,1024.0,1024.0,630.0,254.07177255213196,26.12875976639205,10020.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,36.0,0.1010528524284365,0.0862128593045274,0.0862128593045274,0.8989471475715635,0.9137871406954724,1384.1715829791924,183.06674500687643,0.2748749925028174,1024.0,1024.0,666.0,254.07177255213196,25.67467733794189,10020.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,37.0,0.0990644319493787,0.0847528716177441,0.0847528716177441,0.9009355680506212,0.915247128382256,1416.7008132560377,188.79537829446824,0.2685567258811782,1024.0,1024.0,703.0,254.07177255213196,25.169475822248696,10020.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,38.0,0.0972075853020595,0.0834216870686961,0.0834216870686961,0.9027924146979404,0.916578312931304,1452.8726247300772,193.5099929855952,0.2611470890493862,1024.0,1024.0,741.0,254.07177255213196,24.697703503206824,10020.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,9.0,0.221944507635244,0.1797462444986412,0.1797462444986412,0.778055492364756,0.8202537555013588,66.08396938743768,40.135763792402095,0.8919058620533798,1024.0,1024.0,45.0,500.29288558119015,111.03725816373272,4468.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,10.0,0.2110582665118798,0.1663771488284089,0.1663771488284089,0.7889417334881201,0.8336228511715911,71.7387209855587,48.44074575386281,0.8807408318884147,1024.0,1024.0,55.0,500.29288558119015,105.59094917899225,4468.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,11.0,0.2000013459154098,0.1566135841361897,0.1566135841361897,0.7999986540845903,0.8433864158638102,77.22570767633995,57.56680119149107,0.8722242604771375,1024.0,1024.0,66.0,500.29288558119015,100.05925046814215,4468.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,12.0,0.1909382132426261,0.1471883093781002,0.1471883093781002,0.8090617867573738,0.8528116906218998,82.15471197353703,67.40735245430788,0.8641968263372806,1024.0,1024.0,78.0,500.29288558119015,95.52502967087004,4468.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,13.0,0.1829973741088834,0.1402251329131983,0.1402251329131983,0.8170026258911166,0.8597748670868016,87.65514510989165,77.66627531925643,0.8534755529588618,1024.0,1024.0,91.0,500.29288558119015,91.55228434671383,4468.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,15.0,0.1688427992375065,0.1280455590840749,0.1280455590840749,0.8311572007624934,0.871954440915925,98.8714660017074,99.81503147130212,0.8317919289275176,1024.0,1024.0,120.0,500.29288558119015,84.47085124013772,4468.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,16.0,0.1635742524557893,0.1291896379432578,0.1291896379432578,0.8364257475442107,0.8708103620567422,656.7692451278416,65.06471425571354,0.4784170165861289,1024.0,1024.0,136.0,500.29288558119015,81.8350347678929,4468.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,17.0,0.1581101014609534,0.1238240645963249,0.1238240645963249,0.8418898985390466,0.8761759354036751,688.8811416078801,71.44725883713924,0.4669755479551584,1024.0,1024.0,153.0,500.29288558119015,79.10135889943513,4468.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,18.0,0.1536671489595328,0.1207937790031307,0.1207937790031307,0.8463328510404672,0.8792062209968692,724.3729635355827,77.26944605064779,0.4518681055593437,1024.0,1024.0,171.0,500.29288558119015,76.87858137199927,4468.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,19.0,0.1490872061302237,0.1166359589092984,0.1166359589092984,0.8509127938697763,0.8833640410907015,757.1142896951351,83.3546319769087,0.438708589352151,1024.0,1024.0,190.0,500.29288558119015,74.58726855812732,4468.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,32.0,0.1125714936059031,0.0899026080730495,0.0899026080730495,0.8874285063940968,0.9100973919269504,1234.7929902808878,157.20544513416058,0.2977375854813647,1024.0,1024.0,528.0,500.29288558119015,56.3187173702818,4468.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,33.0,0.1107045811986297,0.0887260274207682,0.0887260274207682,0.8892954188013702,0.9112739725792318,1271.1602502191463,162.64823829374097,0.2899255584558662,1024.0,1024.0,561.0,500.29288558119015,55.38471437491965,4468.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,34.0,0.1089769214208332,0.0875013542933097,0.0875013542933097,0.8910230785791667,0.9124986457066904,1312.0925269886156,167.5662664251794,0.2816239771851754,1024.0,1024.0,595.0,500.29288558119015,54.52037847938327,4468.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,35.0,0.1073386763741999,0.0862665994631187,0.0862665994631187,0.8926613236258001,0.9137334005368812,1351.0985547200028,172.1509965606627,0.27325555009629,1024.0,1024.0,630.0,500.29288558119015,53.70077613771402,4468.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,36.0,0.105657578489585,0.0851370874774972,0.0851370874774972,0.894342421510415,0.9148629125225028,1390.9133353333823,177.09176603110595,0.2659035525992582,1024.0,1024.0,666.0,500.29288558119015,52.8597348260756,4468.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,37.0,0.1040698552052731,0.0840646857665866,0.0840646857665866,0.8959301447947269,0.9159353142334132,1427.2751027599068,182.0526395131568,0.2589653478138788,1024.0,1024.0,703.0,500.29288558119015,52.06540816266273,4468.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,38.0,0.1023440517909432,0.0828499608476542,0.0828499608476542,0.8976559482090567,0.9171500391523456,1463.6174512479593,187.0527248247556,0.2524328270239616,1024.0,1024.0,741.0,500.29288558119015,51.20200099256179,4468.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,9.0,0.2467865417258701,0.2097866166538715,0.2097866166538715,0.7532134582741299,0.7902133833461285,392.1832791175127,28.33611749331068,0.6296914998513484,1024.0,1024.0,45.0,313.5211226956237,77.37279362806518,3260.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,10.0,0.2328017337145823,0.1958855612281145,0.1958855612281145,0.7671982662854177,0.8041144387718855,429.6045780151696,33.2741429334903,0.604984416972551,1024.0,1024.0,55.0,313.5211226956237,72.98826091968348,3260.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,11.0,0.220919506737136,0.1850476224935474,0.1850476224935474,0.779080493262864,0.8149523775064526,468.29046810981686,38.29445604471901,0.5802190309805911,1024.0,1024.0,66.0,313.5211226956237,69.2629317775903,3260.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,12.0,0.2108839613235014,0.1750402545042109,0.1750402545042109,0.7891160386764986,0.8249597454957891,503.8537850271938,43.88177907615852,0.5625869112328015,1024.0,1024.0,78.0,313.5211226956237,66.11657631264467,3260.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,13.0,0.2023490306340461,0.1674257173592764,0.1674257173592764,0.7976509693659538,0.8325742826407235,536.5430264187095,49.45348951568588,0.5434449397328118,1024.0,1024.0,91.0,313.5211226956237,63.44069526075731,3260.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,15.0,0.1870032885377492,0.1523799230581039,0.1523799230581039,0.8129967114622507,0.8476200769418961,603.1659664437238,61.46082844663693,0.5121735703886411,1024.0,1024.0,120.0,313.5211226956237,58.62948097012881,3260.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,16.0,0.1808554978074968,0.1473175472653686,0.1473175472653685,0.8191445021925032,0.8526824527346314,641.0079196961296,67.20700394435843,0.4941691466496943,1024.0,1024.0,136.0,313.5211226956237,56.70201871828232,3260.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,17.0,0.1750680338399624,0.1425287748624894,0.1425287748624894,0.8249319661600376,0.8574712251375106,679.4464133157085,73.06712624005655,0.4775629166016768,1024.0,1024.0,153.0,313.5211226956237,54.88752651762046,3260.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,18.0,0.1699749669886987,0.1387091496908219,0.1387091496908219,0.8300250330113013,0.8612908503091781,713.5720651684153,78.98485804228726,0.4618997546332588,1024.0,1024.0,171.0,313.5211226956237,53.29074248044841,3260.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,19.0,0.1652038296278429,0.1350486499813117,0.1350486499813117,0.834796170372157,0.8649513500186883,750.486036250059,85.06511253025238,0.4477111185802757,1024.0,1024.0,190.0,313.5211226956237,51.794890138537866,3260.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,32.0,0.1228091617551305,0.1014840836796202,0.1014840836796202,0.8771908382448694,0.8985159163203797,1214.1877774714906,161.8678691893395,0.3065679340707187,1024.0,1024.0,528.0,313.5211226956237,38.50326627077699,3260.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,33.0,0.1203789826595599,0.0997166423548636,0.0997166423548636,0.8796210173404401,0.9002833576451363,1253.1960147104846,166.99482168525833,0.2976734789398544,1024.0,1024.0,561.0,313.5211226956237,37.74135379238224,3260.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,34.0,0.1184799294261717,0.0983213655103878,0.0983213655103878,0.8815200705738282,0.9016786344896122,1295.153746219277,171.63345142929435,0.2884595822341081,1024.0,1024.0,595.0,313.5211226956237,37.145960490591634,3260.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,35.0,0.1164871960393202,0.0967382308771411,0.0967382308771411,0.8835128039606798,0.9032617691228588,1332.6499069370932,176.76780824687432,0.2805838226140862,1024.0,1024.0,630.0,313.5211226956237,36.52119648191289,3260.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,36.0,0.1145270757935823,0.09526110473918,0.09526110473918,0.8854729242064177,0.90473889526082,1369.9748278973748,181.71344828291657,0.2728430154398146,1024.0,1024.0,666.0,313.5211226956237,35.906657381850735,3260.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,37.0,0.1125550249544945,0.0938746291230437,0.0938746291230437,0.8874449750455055,0.9061253708769562,1406.6431572476056,187.01057552960816,0.266017888377821,1024.0,1024.0,703.0,313.5211226956237,35.288377788767065,3260.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,38.0,0.1106948401447148,0.0924634239193637,0.0924634239193637,0.8893051598552851,0.9075365760806364,1443.5659692229387,192.22960049810237,0.2594191639650504,1024.0,1024.0,741.0,313.5211226956237,34.70517055878359,3260.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,9.0,0.2608582948963175,0.2315666646131469,0.2315666646131469,0.7391417051036825,0.7684333353868531,408.74939197874136,27.98845449391493,0.6219656554203317,1024.0,1024.0,45.0,254.22244074859475,66.31603241805854,3107.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,10.0,0.2463657742068742,0.2111125195630373,0.2111125195630373,0.7536342257931258,0.7888874804369627,70.49002338723395,49.23874037060594,0.895249824920108,1024.0,1024.0,55.0,254.22244074859475,62.631708435788745,3107.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,11.0,0.2350595402467516,0.2038231195794677,0.2038231195794677,0.7649404597532483,0.7961768804205323,482.5786635117362,38.44250847823415,0.5824622496702144,1024.0,1024.0,66.0,254.22244074859475,59.75741004277175,3107.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,12.0,0.2233022767121511,0.1914440734401574,0.1914440734401574,0.7766977232878489,0.8085559265598425,519.1434705726443,44.043338401717904,0.564658184637409,1024.0,1024.0,78.0,254.22244074859475,56.76844981048114,3107.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,13.0,0.212021411944299,0.1799431211571801,0.1799431211571801,0.7879785880557009,0.8200568788428199,552.7288271815609,49.97593592134763,0.5491861090257981,1024.0,1024.0,91.0,254.22244074859475,53.90060083544297,3107.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,15.0,0.1942698304438221,0.1627577794708921,0.1627577794708921,0.8057301695561778,0.8372422205291078,620.8794675731502,61.99877111412977,0.5166564259510814,1024.0,1024.0,120.0,254.22244074859475,49.38775045924412,3107.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,16.0,0.1867285565517583,0.156128934229579,0.156128934229579,0.8132714434482416,0.8438710657704209,659.166282094981,67.97059697665432,0.4997838012989288,1024.0,1024.0,136.0,254.22244074859475,47.47058940405,3107.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,17.0,0.1799593420579207,0.1503568958011563,0.1503568958011563,0.8200406579420794,0.8496431041988436,699.2417071688284,73.70123723519833,0.481707432909793,1024.0,1024.0,153.0,254.22244074859475,45.74970317347584,3107.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,18.0,0.1735539239896374,0.1452620525499903,0.1452620525499903,0.8264460760103625,0.8547379474500096,737.2429604018673,79.50013535125075,0.4649130722295365,1024.0,1024.0,171.0,254.22244074859475,44.12130215814173,3107.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,19.0,0.1675095968588181,0.1398792098827513,0.1398792098827513,0.8324904031411818,0.8601207901172486,774.0425387372261,85.71764709419926,0.4511455110221014,1024.0,1024.0,190.0,254.22244074859475,42.584698562261885,3107.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,32.0,0.1238783146710179,0.1043109728121099,0.1043109728121099,0.8761216853289822,0.89568902718789,1224.4942959735415,164.577368962599,0.3116995624291647,1024.0,1024.0,528.0,254.22244074859475,31.492647511488624,3107.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,33.0,0.1214701167959804,0.1024643585973296,0.1024643585973296,0.8785298832040196,0.8975356414026703,1262.8392699177998,169.46209524919698,0.3020714710324367,1024.0,1024.0,561.0,254.22244074859475,30.880429569891024,3107.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,34.0,0.1194330164605623,0.1009187568087286,0.1009187568087286,0.8805669835394376,0.8990812431912714,1303.347280369332,174.47487758113425,0.2932350883716542,1024.0,1024.0,595.0,254.22244074859475,30.36255295057125,3107.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,35.0,0.1172624091622271,0.0992464882579213,0.0992464882579213,0.8827375908377729,0.9007535117420786,1338.7123903649644,179.7513270947682,0.2853195668170924,1024.0,1024.0,630.0,254.22244074859475,29.81073586528176,3107.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,36.0,0.1153890416254085,0.09779692250394,0.09779692250394,0.8846109583745915,0.90220307749606,1377.6003102161333,184.6961483188248,0.2773215440222594,1024.0,1024.0,666.0,254.22244074859475,29.33448379765256,3107.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,37.0,0.113357469634193,0.0962702406198192,0.0962702406198192,0.886642530365807,0.9037297593801809,1414.627188322465,189.83937167812724,0.2700417804809776,1024.0,1024.0,703.0,254.22244074859475,28.81801260748927,3107.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,38.0,0.1114190317795789,0.0949690500939299,0.0949690500939299,0.888580968220421,0.90503094990607,1455.5973347270678,194.2615887884174,0.262161388378431,1024.0,1024.0,741.0,254.22244074859475,28.32521820484981,3107.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,9.0,0.2366756419110724,0.2038746414937723,0.2038746414937723,0.7633243580889275,0.7961253585062277,404.1006667171639,28.044817988430317,0.6232181775206737,1024.0,1024.0,45.0,265.49842480336207,62.83701011671431,20282.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,10.0,0.2246058997766477,0.1921075701090987,0.1921075701090988,0.7753941002233522,0.8078924298909013,434.7958658020913,33.317393135320366,0.6057707842785521,1024.0,1024.0,55.0,265.49842480336207,59.63251259224179,20282.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,11.0,0.2146166567423277,0.1813022220671424,0.1813022220671424,0.7853833432576722,0.8186977779328576,474.9075311431199,38.58701575966854,0.5846517539343719,1024.0,1024.0,66.0,265.49842480336207,56.98038430165187,20282.0,2048.0,fine_closest
desi_vit_base_hsc,1.0,12.0,0.2044010609928503,0.171095697121558,0.171095697121558,0.7955989390071496,0.828904302878442,510.3726567626984,44.22849566387318,0.5670319956906819,1024.0,1024.0,78.0,265.49842480336207,54.2681597217377,20282.0,2048.0,fine_closest
