dataset_id,label,d,rho,null_mean,null_sd,T,scientific,family,maxT_global_p,survives_maxT
physics_vit_base,smooth_fraction,12,0.12247737279843444,-0.0001612500232459003,0.0441356506185611,2.7786748604110323,True,scientific,9.999000099990002e-05,False
physics_vit_base,smooth_fraction,13,0.07072886983440335,-0.00030228930989002176,0.0442818018346487,1.6040711127683698,True,scientific,9.999000099990002e-05,False
physics_vit_base,smooth_fraction,14,0.056568361543127214,-4.622107494764133e-06,0.04428122395203114,1.2775840096901165,True,scientific,9.999000099990002e-05,False
physics_vit_base,smooth_fraction,15,0.06666566530481455,0.0006479215036020418,0.04465164295495741,1.4785064878308793,True,scientific,9.999000099990002e-05,False
physics_vit_base,smooth_fraction,16,0.007077482519083096,0.0001774197193897986,0.04468199056459614,0.15442603860089832,True,scientific,9.999000099990002e-05,False
physics_vit_base,smooth_fraction,17,-0.04308314665087376,0.0007793180421802223,0.044761743422624276,-0.979909658096209,True,scientific,9.999000099990002e-05,False
physics_vit_base,smooth_fraction,18,-0.08101750523569197,0.0007010684530962109,0.04448587994125151,-1.8369553169838728,True,scientific,9.999000099990002e-05,False
physics_vit_base,smooth_fraction,19,-0.12411594053627217,0.001758233018333505,0.044575612529996936,-2.823834971867168,True,scientific,9.999000099990002e-05,False
physics_vit_base,smooth_fraction,20,-0.08281879427449904,0.0012803544159342422,0.044946754819561736,-1.8710838864351478,True,scientific,9.999000099990002e-05,False
physics_vit_base,smooth_fraction,21,-0.09725610759203945,0.0011461135984224262,0.04486228834166424,-2.19342848588208,True,scientific,9.999000099990002e-05,False
physics_vit_base,smooth_fraction,22,-0.08800039482267312,0.0018231244581917122,0.04511062343777663,-1.9911832831298146,True,scientific,9.999000099990002e-05,False
physics_vit_base,smooth_fraction,23,-0.08831609202801524,0.0019404918993402459,0.045307704799182544,-1.9920802505313384,True,scientific,9.999000099990002e-05,False
physics_vit_base,smooth_fraction,24,-0.11093256471658598,0.0020651032904750464,0.04541640626867142,-2.4880363131022913,True,scientific,9.999000099990002e-05,False
physics_vit_base,smooth_fraction,25,-0.10148578852954304,0.0021714947507181196,0.045054226000528316,-2.300722761923502,True,scientific,9.999000099990002e-05,False
physics_vit_base,smooth_fraction,26,-0.14450125384809054,0.0031168509261881878,0.045163254343404916,-3.268544459879806,True,scientific,9.999000099990002e-05,False
physics_vit_base,smooth_fraction,27,-0.12486955473729985,0.002598319616464105,0.04505661205803021,-2.8290603427881575,True,scientific,9.999000099990002e-05,False
physics_vit_base,smooth_fraction,28,-0.12358083779654618,0.0031064646401248552,0.04505616278489747,-2.8117641318344977,True,scientific,9.999000099990002e-05,False
physics_vit_base,smooth_fraction,29,-0.1503340972293748,0.003261712598777194,0.044552588823106545,-3.447517055361142,True,scientific,9.999000099990002e-05,False
physics_vit_base,smooth_fraction,30,-0.1579056445337087,0.0026837726361422965,0.044920923934943645,-3.5749357560504165,True,scientific,9.999000099990002e-05,False
physics_vit_base,smooth_fraction,31,-0.1781310975784209,0.0029682580362864926,0.04518008791567699,-4.008388738700704,True,scientific,9.999000099990002e-05,False
physics_vit_base,smooth_fraction,32,-0.18037539982948236,0.00243561389024788,0.044941298987801734,-4.067773247260833,True,scientific,9.999000099990002e-05,False
physics_vit_base,smooth_fraction,33,-0.1435826831633879,0.0023244128979698106,0.04518269054685087,-3.2292697556393555,True,scientific,9.999000099990002e-05,False
physics_vit_base,smooth_fraction,34,-0.1773108749327657,0.0016940387856055662,0.04506949451277922,-3.9717533035036676,True,scientific,9.999000099990002e-05,False
physics_vit_base,smooth_fraction,35,-0.16931830861400077,0.0020757671504674927,0.045007263659508266,-3.8081425491918224,True,scientific,9.999000099990002e-05,False
physics_vit_base,smooth_fraction,36,-0.16391318979526442,0.002133077637372541,0.044975471999629556,-3.6919294017415676,True,scientific,9.999000099990002e-05,False
physics_vit_base,smooth_fraction,37,-0.15870145898421856,0.002580123029820556,0.045126212614282776,-3.574011038608463,True,scientific,9.999000099990002e-05,False
physics_vit_base,smooth_fraction,38,-0.10195428282464152,0.0026830544004131335,0.045229566793298225,-2.313472019381778,True,scientific,9.999000099990002e-05,False
physics_vit_base,smooth_fraction,39,-0.12085436193222783,0.003435569338586191,0.04533430886439728,-2.741630663050066,True,scientific,9.999000099990002e-05,False
physics_vit_base,smooth_fraction,40,-0.10209509933509574,0.0030108050520135958,0.04525380971835811,-2.3225868726024856,True,scientific,9.999000099990002e-05,False
physics_vit_base,smooth_fraction,41,-0.10746999848365203,0.0029069259013687187,0.045509247843846856,-2.4253735144942508,True,scientific,9.999000099990002e-05,False
physics_vit_base,smooth_fraction,42,-0.08108348782916194,0.0032044587335204448,0.04511201190556679,-1.868414708240519,True,scientific,9.999000099990002e-05,False
physics_vit_base,smooth_fraction,43,-0.08930243345235234,0.002850046348748584,0.045370210378888345,-2.0311230437666494,True,scientific,9.999000099990002e-05,False
physics_vit_base,smooth_fraction,44,-0.08342846270928463,0.002802293574618624,0.04575457321064986,-1.8846368839876346,True,scientific,9.999000099990002e-05,False
physics_vit_base,stellar_mass,6,-0.13363920344701932,0.0009647155291113465,0.045593690702739935,-2.9522488068297945,True,scientific,9.999000099990002e-05,False
physics_vit_base,stellar_mass,7,-0.10660280000778863,0.0006202618199216132,0.04623373191109136,-2.3191522162628555,True,scientific,9.999000099990002e-05,False
physics_vit_base,stellar_mass,8,-0.14346287472287822,0.0004943123179758497,0.04626433779420141,-3.1116232049234496,True,scientific,9.999000099990002e-05,False
physics_vit_base,stellar_mass,9,-0.23628883529578662,0.0002911623676282826,0.04589949990555897,-5.154304472819806,True,scientific,9.999000099990002e-05,False
physics_vit_base,stellar_mass,10,-0.23721556944525576,0.0005131924261263593,0.04589205111232508,-5.180172951727931,True,scientific,9.999000099990002e-05,False
physics_vit_base,stellar_mass,11,-0.20438076322882678,8.058083054473028e-05,0.046178257097322865,-4.42765398504451,True,scientific,9.999000099990002e-05,False
physics_vit_base,stellar_mass,12,-0.19162812692107628,-0.00023608348284696214,0.045635160687474134,-4.193960107842073,True,scientific,9.999000099990002e-05,False
