sample_id,d,K_H_old,K_H_new,K_H_abs_diff,R_H_old,R_H_new,dS_old,dS_new,H_S_cosine,H_S_note,ridge_penalty,whitening
1481,16,0.030910677532452125,0.030910677532452125,0.0,0.5892198811448748,0.5892198811448748,0.0042037057708512295,0.0042037057708512295,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1483,16,0.03010928959030949,0.03010928959030949,0.0,0.5686246345958491,0.5686246345958491,0.004827957493489521,0.004827957493489521,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1493,16,0.02747728237339066,0.02747728237339066,0.0,0.5415381893211024,0.5415381893211024,0.0050296699638238355,0.0050296699638238355,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1507,16,0.028989105392413755,0.028989105392413755,0.0,0.5378992127835936,0.5378992127835936,0.004471208075483446,0.004471208075483446,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1508,16,0.03937704813872368,0.03937704813872368,0.0,0.5412341129502234,0.5412341129502234,0.008381221124363947,0.008381221124363947,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1519,16,0.017754389689673324,0.017754389689673324,0.0,0.5022092357743653,0.5022092357743653,0.00357116040127039,0.00357116040127039,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1521,16,0.015156935927467492,0.015156935927467492,0.0,0.4840527474595321,0.4840527474595321,0.0030332393956996385,0.0030332393956996385,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1524,16,0.014533535685483445,0.014533535685483445,0.0,0.4362699399269346,0.4362699399269346,0.003932835342538965,0.003932835342538965,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1534,16,0.017191454840814163,0.017191454840814163,0.0,0.4022562057916105,0.4022562057916105,0.0038791153123383993,0.0038791153123383993,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1537,16,0.042295578781852375,0.042295578781852375,0.0,0.6890827172198243,0.6890827172198243,0.0046597325662332875,0.0046597325662332875,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1541,16,0.0173430907925723,0.0173430907925723,0.0,0.472756041619989,0.472756041619989,0.0038264096257989875,0.0038264096257989875,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1542,16,0.0308257753490916,0.0308257753490916,0.0,0.4994408836302718,0.4994408836302718,0.006080872311122221,0.006080872311122221,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1550,16,0.025722636913595397,0.025722636913595397,0.0,0.47376904000998216,0.47376904000998216,0.006694277510996471,0.006694277510996471,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1551,16,0.018300343085524556,0.018300343085524556,0.0,0.5326542387525753,0.5326542387525753,0.0030306451967589965,0.0030306451967589965,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1553,16,0.032489035086159204,0.032489035086159204,0.0,0.4694811118812729,0.4694811118812729,0.009280208342352126,0.009280208342352126,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1559,16,0.02184437787158062,0.02184437787158062,0.0,0.5361933569500775,0.5361933569500775,0.003592663978270139,0.003592663978270139,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1560,16,0.01968009257437095,0.01968009257437095,0.0,0.5040519535631981,0.5040519535631981,0.003719202787942777,0.003719202787942777,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1562,16,0.015344098401055991,0.015344098401055991,0.0,0.4446287203495354,0.4446287203495354,0.003703836963268259,0.003703836963268259,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1573,16,0.02499242270371125,0.02499242270371125,0.0,0.5358163517484666,0.5358163517484666,0.0042678004169829364,0.0042678004169829364,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1580,16,0.016875272101235184,0.016875272101235184,0.0,0.47646685125686733,0.47646685125686733,0.003512343957572739,0.003512343957572739,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1592,16,0.01644689214520532,0.01644689214520532,0.0,0.44181548163014234,0.44181548163014234,0.004073148899715306,0.004073148899715306,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1593,16,0.017996182000228917,0.017996182000228917,0.0,0.435580975360073,0.435580975360073,0.004426585327018983,0.004426585327018983,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1606,16,0.03500294290002285,0.03500294290002285,0.0,0.524679393036126,0.524679393036126,0.0059971079765091416,0.0059971079765091416,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1627,16,0.028325512657719636,0.028325512657719636,0.0,0.4884053321152835,0.4884053321152835,0.005745223905705643,0.005745223905705643,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1633,16,0.037495531524603276,0.037495531524603276,0.0,0.5654533050299367,0.5654533050299367,0.007181845868308301,0.007181845868308301,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1636,16,0.02781836440897776,0.02781836440897776,0.0,0.4785214086765552,0.4785214086765552,0.007069429064176802,0.007069429064176802,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1642,16,0.02790704871638734,0.02790704871638734,0.0,0.48480207827701294,0.48480207827701294,0.005094693725277466,0.005094693725277466,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1648,16,0.01812083628583148,0.01812083628583148,0.0,0.41926425954801766,0.41926425954801766,0.005404390096828138,0.005404390096828138,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1651,16,0.025695831338429138,0.025695831338429138,0.0,0.5480464381306055,0.5480464381306055,0.004660819656783133,0.004660819656783133,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1662,16,0.016923456391689278,0.016923456391689278,0.0,0.48464811798412943,0.48464811798412943,0.0032463703883877314,0.0032463703883877314,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1668,16,0.037340885105632084,0.037340885105632084,0.0,0.5843873008613466,0.5843873008613466,0.006925858723298007,0.006925858723298007,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1678,16,0.03880536370161558,0.03880536370161558,0.0,0.5530665656895639,0.5530665656895639,0.007675346803625871,0.007675346803625871,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1684,16,0.029627202403236415,0.029627202403236415,0.0,0.5176456767596217,0.5176456767596217,0.005200091819460795,0.005200091819460795,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1694,16,0.02505801817010387,0.02505801817010387,0.0,0.5330043916190592,0.5330043916190592,0.00453151194315069,0.00453151194315069,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1702,16,0.031157742720345875,0.031157742720345875,0.0,0.5570566942919489,0.5570566942919489,0.005010461084202689,0.005010461084202689,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1704,16,0.025323944368146063,0.025323944368146063,0.0,0.5426629974960505,0.5426629974960505,0.005376821821937483,0.005376821821937483,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1711,16,0.01750682112927454,0.01750682112927454,0.0,0.5154463726186794,0.5154463726186794,0.0033120542352662596,0.0033120542352662596,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1712,16,0.03720260833439416,0.03720260833439416,0.0,0.5499745129808391,0.5499745129808391,0.007117028782158741,0.007117028782158741,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1715,16,0.033424640595456204,0.033424640595456204,0.0,0.5471936614196673,0.5471936614196673,0.006919715413096128,0.006919715413096128,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1719,16,0.02165423268405465,0.02165423268405465,0.0,0.5020605669256677,0.5020605669256677,0.0051541318381168825,0.0051541318381168825,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1724,16,0.01938110834456453,0.01938110834456453,0.0,0.5222169012502368,0.5222169012502368,0.0032859271098914177,0.0032859271098914177,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1727,16,0.030755255923077086,0.030755255923077086,0.0,0.4851931079332217,0.4851931079332217,0.0076349166837644585,0.0076349166837644585,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1732,16,0.021935824615078054,0.021935824615078054,0.0,0.5513155799147182,0.5513155799147182,0.0035875415338523452,0.0035875415338523452,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1749,16,0.02031005380849543,0.02031005380849543,0.0,0.5254813928076265,0.5254813928076265,0.0031771615912020933,0.0031771615912020933,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1760,16,0.02552882856962067,0.02552882856962067,0.0,0.3953244212217166,0.3953244212217166,0.008342978928885714,0.008342978928885714,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1763,16,0.028357758717953086,0.028357758717953086,0.0,0.6182687032520131,0.6182687032520131,0.003961548437382589,0.003961548437382589,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1764,16,0.04343889073265346,0.04343889073265346,0.0,0.5848565575828302,0.5848565575828302,0.009722458856231242,0.009722458856231242,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1768,16,0.03037691165496837,0.03037691165496837,0.0,0.5352459886175682,0.5352459886175682,0.004550436689896742,0.004550436689896742,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1771,16,0.022198820099654726,0.022198820099654726,0.0,0.4594361001256494,0.4594361001256494,0.004857890200764814,0.004857890200764814,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1772,16,0.030387792319238938,0.030387792319238938,0.0,0.4642337947744072,0.4642337947744072,0.00933029865664139,0.00933029865664139,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1776,16,0.02308831128026383,0.02308831128026383,0.0,0.5055286724803131,0.5055286724803131,0.0046814476542749615,0.0046814476542749615,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1791,16,0.029125665423875846,0.029125665423875846,0.0,0.5587161148801828,0.5587161148801828,0.004328283018276124,0.004328283018276124,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1794,16,0.014262029440807136,0.014262029440807136,0.0,0.447883337403627,0.447883337403627,0.003009263673766327,0.003009263673766327,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1795,16,0.041597077837405336,0.041597077837405336,0.0,0.6027746951396955,0.6027746951396955,0.0064125847979084934,0.0064125847979084934,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1799,16,0.018624081045318725,0.018624081045318725,0.0,0.4509363966556588,0.4509363966556588,0.00405517704457452,0.00405517704457452,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1801,16,0.017256277885211266,0.017256277885211266,0.0,0.39674788956111884,0.39674788956111884,0.005058889873998851,0.005058889873998851,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1807,16,0.02156312247600805,0.02156312247600805,0.0,0.5492096915267957,0.5492096915267957,0.003713505573796283,0.003713505573796283,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1814,16,0.021737242915282298,0.021737242915282298,0.0,0.5020402245349709,0.5020402245349709,0.003943010521743418,0.003943010521743418,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1818,16,0.03971587628336186,0.03971587628336186,0.0,0.6084334705492564,0.6084334705492564,0.007296312659400428,0.007296312659400428,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1820,16,0.01008445489763188,0.01008445489763188,0.0,0.3042596256292679,0.3042596256292679,0.004723507751123179,0.004723507751123179,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1822,16,0.030776530007228083,0.030776530007228083,0.0,0.5072214825256093,0.5072214825256093,0.007683242308121408,0.007683242308121408,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1833,16,0.032892049399771396,0.032892049399771396,0.0,0.5150060814575717,0.5150060814575717,0.005767221119185706,0.005767221119185706,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1848,16,0.0320877271407541,0.0320877271407541,0.0,0.5758794124781774,0.5758794124781774,0.005255414316343377,0.005255414316343377,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1849,16,0.021273012922410652,0.021273012922410652,0.0,0.49719506688050147,0.49719506688050147,0.0035315559188347835,0.0035315559188347835,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1853,16,0.02509179220814789,0.02509179220814789,0.0,0.48959441152383165,0.48959441152383165,0.0051429394249680625,0.0051429394249680625,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1854,16,0.027687457252053738,0.027687457252053738,0.0,0.48132333044042286,0.48132333044042286,0.006809216166766418,0.006809216166766418,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1864,16,0.02037468766447121,0.02037468766447121,0.0,0.5336600515226895,0.5336600515226895,0.004238815408916708,0.004238815408916708,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1872,16,0.026779521959113,0.026779521959113,0.0,0.5551996381301619,0.5551996381301619,0.004500505581836478,0.004500505581836478,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1875,16,0.024146701702586586,0.024146701702586586,0.0,0.5059268558976892,0.5059268558976892,0.005342138115338457,0.005342138115338457,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1884,16,0.03660673395446151,0.03660673395446151,0.0,0.5714471788302796,0.5714471788302796,0.007013768327669823,0.007013768327669823,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1885,16,0.019782925602349823,0.019782925602349823,0.0,0.510774086711798,0.510774086711798,0.003350341609620955,0.003350341609620955,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1887,16,0.02036965033786017,0.02036965033786017,0.0,0.5218859494244146,0.5218859494244146,0.0035186562127364597,0.0035186562127364597,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1888,16,0.02128166028983206,0.02128166028983206,0.0,0.49251648792178315,0.49251648792178315,0.0037192233908172057,0.0037192233908172057,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1890,16,0.022408706848155737,0.022408706848155737,0.0,0.5315518016338863,0.5315518016338863,0.003724264655920706,0.003724264655920706,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1891,16,0.04167994674310211,0.04167994674310211,0.0,0.5776224083937138,0.5776224083937138,0.007816574795651832,0.007816574795651832,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1894,16,0.03218401995375065,0.03218401995375065,0.0,0.5232551769178944,0.5232551769178944,0.005732338035159046,0.005732338035159046,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1900,16,0.035037274263744776,0.035037274263744776,0.0,0.5828535343458567,0.5828535343458567,0.005412799852911121,0.005412799852911121,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1902,16,0.01098224581895697,0.01098224581895697,0.0,0.35722123023195973,0.35722123023195973,0.0032493820475792746,0.0032493820475792746,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1908,16,0.016493731927897274,0.016493731927897274,0.0,0.4945778083807738,0.4945778083807738,0.0031310334675254126,0.0031310334675254126,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1910,16,0.021725844143649434,0.021725844143649434,0.0,0.47316830188773984,0.47316830188773984,0.004453553102302976,0.004453553102302976,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1921,16,0.014689549765540263,0.014689549765540263,0.0,0.4123320860009108,0.4123320860009108,0.003272445012635217,0.003272445012635217,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1924,16,0.014386294862912579,0.014386294862912579,0.0,0.4562182485106036,0.4562182485106036,0.003084756291718804,0.003084756291718804,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1927,16,0.01642088801963723,0.01642088801963723,0.0,0.49065120787736216,0.49065120787736216,0.0028623397273804586,0.0028623397273804586,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1929,16,0.04219483796696727,0.04219483796696727,0.0,0.5798709045149699,0.5798709045149699,0.0075481289373783515,0.0075481289373783515,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1933,16,0.039152061656205134,0.039152061656205134,0.0,0.5431521226708198,0.5431521226708198,0.0074781438932404855,0.0074781438932404855,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1943,16,0.028548974755593638,0.028548974755593638,0.0,0.4789516978468651,0.4789516978468651,0.007291719668046426,0.007291719668046426,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1954,16,0.019199330238911537,0.019199330238911537,0.0,0.45488769660484935,0.45488769660484935,0.004547595224539691,0.004547595224539691,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1966,16,0.014848309302461105,0.014848309302461105,0.0,0.4594397384756447,0.4594397384756447,0.0029126869014817203,0.0029126869014817203,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1970,16,0.01801076579881921,0.01801076579881921,0.0,0.4520612519030771,0.4520612519030771,0.0038166173370882462,0.0038166173370882462,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1971,16,0.012768701763897262,0.012768701763897262,0.0,0.44651535307312357,0.44651535307312357,0.0027488442114645293,0.0027488442114645293,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1972,16,0.024537878292612718,0.024537878292612718,0.0,0.5027960860511561,0.5027960860511561,0.004660826100825943,0.004660826100825943,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1975,16,0.02117408835255939,0.02117408835255939,0.0,0.521378338719835,0.521378338719835,0.003501871134722023,0.003501871134722023,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1990,16,0.02175296288131686,0.02175296288131686,0.0,0.5102947803680082,0.5102947803680082,0.004074138590112852,0.004074138590112852,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1997,16,0.02434487462233585,0.02434487462233585,0.0,0.5337388863199818,0.5337388863199818,0.004028571064827702,0.004028571064827702,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
1998,16,0.020445739880267447,0.020445739880267447,0.0,0.5101259973282943,0.5101259973282943,0.0036088701864173344,0.0036088701864173344,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
2003,16,0.030311906514560005,0.030311906514560005,0.0,0.551221837845166,0.551221837845166,0.005229260620762943,0.005229260620762943,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
2009,16,0.028962086892804988,0.028962086892804988,0.0,0.5588303400860888,0.5588303400860888,0.005774486755763064,0.005774486755763064,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
2019,16,0.02907217740624492,0.02907217740624492,0.0,0.48377477278652947,0.48377477278652947,0.008191506513685453,0.008191506513685453,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
2024,16,0.014191068451163455,0.014191068451163455,0.0,0.42610884720905373,0.42610884720905373,0.003048008169116656,0.003048008169116656,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
2026,16,0.02345311017193995,0.02345311017193995,0.0,0.5010050767024811,0.5010050767024811,0.005085903605868225,0.005085903605868225,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
2027,16,0.02125145960645297,0.02125145960645297,0.0,0.496762844509993,0.496762844509993,0.0033285382627582295,0.0033285382627582295,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
2035,16,0.0317291844691151,0.0317291844691151,0.0,0.5161443820704467,0.5161443820704467,0.007027813037166197,0.007027813037166197,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
2045,16,0.016472108394527733,0.016472108394527733,0.0,0.44997296682489435,0.44997296682489435,0.0037689174596380326,0.0037689174596380326,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
2048,16,0.01876446473523313,0.01876446473523313,0.0,0.4805701509372306,0.4805701509372306,0.00449352319310492,0.00449352319310492,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
2049,16,0.016010987435692105,0.016010987435692105,0.0,0.44514015449366084,0.44514015449366084,0.0037754445784230484,0.0037754445784230484,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
2052,16,0.04549299774257105,0.04549299774257105,0.0,0.5851627915421568,0.5851627915421568,0.0076847511516461966,0.0076847511516461966,,adaptive table stores scalars only; reused ranks share nested K_H_cross,reused_nested,reused_nested
